candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p02_l20p04,S2,prob,True,"{""anchor"": 0.8760239016303141, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.011696221856283202, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.011696220887273704, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.007719121385158039, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.007719121385158095, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.007719121385158321, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.007719121385158217, ""direction_gated_ablation_20260622/core_plus_q2"": 0.0077191213851582185, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.011696220887273824, ""direction_gated_ablation_20260622/core_plus_q3"": 0.007719121385158148, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.007719121385158199, ""direction_gated_ablation_20260622/core_plus_s1"": 0.0077191213851583, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.011696220887273564, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.007719121385158143, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.0077191213851580285}",0.5589266255132581,0.6171731005021437,0.5623175713638475
pseudo_simplex_prob_cv0p02_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p02_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_prob_cv0p08_l20p002,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p08_l20p002,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p08_l20p002,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p08_l20p002,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
pseudo_simplex_prob_cv0p08_l20p002,S2,prob,True,"{""anchor"": 0.23896428959912744, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.04025860539174707, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.040258575954963904, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.06000013148648591, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.06000013148648525, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.060000147907781014, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.0600001314864851, ""direction_gated_ablation_20260622/core_plus_q2"": 0.06000013148648611, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.04025860539174966, ""direction_gated_ablation_20260622/core_plus_q3"": 0.06000013148648495, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.060000131486485274, ""direction_gated_ablation_20260622/core_plus_s1"": 0.060000147907779834, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.04025857595496391, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.06000013148648653, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.060000131486488036}",0.5551332173790974,0.5943316531969259,0.5580722688818287
pseudo_simplex_prob_cv0p08_l20p002,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5556745769394565
pseudo_simplex_prob_cv0p08_l20p002,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6390611395323958
pseudo_simplex_prob_cv0p08_l20p01,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5976545717384166
pseudo_simplex_prob_cv0p08_l20p01,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6506293014214858
pseudo_simplex_prob_cv0p08_l20p01,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6385580160551905
pseudo_simplex_prob_cv0p08_l20p01,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.48080803568949
