candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_worst,pseudo_public_logloss,test_abs_delta_mean_vs_anchor,test_up_rate_vs_anchor,test_down_rate_vs_anchor,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,pseudo_Q1,delta_mean_Q1,delta_abs_Q1,up_rate_Q1,pseudo_Q2,delta_mean_Q2,delta_abs_Q2,up_rate_Q2,pseudo_Q3,delta_mean_Q3,delta_abs_Q3,up_rate_Q3,pseudo_S1,delta_mean_S1,delta_abs_S1,up_rate_S1,pseudo_S2,delta_mean_S2,delta_abs_S2,up_rate_S2,pseudo_S3,delta_mean_S3,delta_abs_S3,up_rate_S3,pseudo_S4,delta_mean_S4,delta_abs_S4,up_rate_S4,corr_to_last_guard_0p008_last0.588383_full0.587743,mean_abs_diff_to_last_guard_0p008_last0.588383_full0.587743,corr_to_target_select_public_tight_last0.572477_full0.592635,mean_abs_diff_to_target_select_public_tight_last0.572477_full0.592635,corr_to_public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_5_last0.570607_full0.592648,mean_abs_diff_to_public_aware_stack_blend_20260622_target_select_public_balanced__balanced_Q2_only_5_last0.570607_full0.592648,corr_to_02_guarded_targetwise,mean_abs_diff_to_02_guarded_targetwise,selector_score
pair_logit_direction_gated_ablation_20260622__core_q1up_s2tight_s4tight__direction_gated_ablation_20260622__core_plus_q2q3_w0p65,0.5938117264569651,0.5831322763834167,-0.0020180246364098764,-0.01014993041491774,0.014120762473271932,0.620532670720556,0.5887459660437692,0.0033233308762253,0.030857142857142857,0.02,0.5917578576985976,0.581010523814785,0.620532670720556,0.5928923542980521,0.5831322763834167,0.5985555831265005,0.001918201128281103,0.008469489697934852,0.072,0.6506228974889074,0.0009437458113585231,0.0009437458113585368,0.068,0.6385404258939359,0.00037092239305131994,0.00037092239305133723,0.012,0.48080803568949,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5576409756274361,-0.009201249105072407,0.009201249105072435,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6393792675406577,0.004277909126159858,0.0042779091261598776,0.064,0.9872571261809157,0.0184467855027183,0.9943573389150815,0.004412429598745477,0.9937278646552224,0.005804525334694954,0.9783997014530504,0.014966125410614872,0.5895517040937195
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__pattern_safe_candidates_20260622__q1_s2down_s4up_w0p65,0.5941922244639699,0.5867037272682492,-0.0016375266294050839,-0.006578479530085279,0.014495372217350583,0.622464969148765,0.5886998943477695,0.004238390368782645,0.11028571428571429,0.152,0.5917035281169881,0.5813479828454285,0.622464969148765,0.5892886296246823,0.5867037272682492,0.5976157835695185,0.0006888175131171921,0.006297675989522649,0.5,0.6506293014214858,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385580160551905,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.48080803568949,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5586656301193595,-0.020468935042142953,0.02046893504214297,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6389479166398861,0.0029021215498127896,0.0029021215498128052,0.272,0.9880755733608501,0.016363960795189068,0.9941042626165385,0.0058975455926033385,0.9936110531913381,0.007159781748294618,0.9781719034989792,0.014877494249337254,0.5895518146697005
anchor_logit_pattern_safe_candidates_20260622__q1_s2down_s4up_w0p6,0.5940990585703706,0.5875458011417933,-0.0017306925230043957,-0.005736405656541099,0.014375484974838622,0.6220862488925231,0.5887115797423123,0.004060795956593972,0.11028571428571429,0.152,0.5910083311184423,0.5807335299658684,0.6220862488925231,0.5897478096035854,0.5875458011417933,0.597782895447379,0.0011607563544336714,0.010757048128356886,0.5,0.6506293014214858,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385580160551905,-3.7747582837255325e-18,1.6209256159527284e-17,0.0,0.48080803568949,-7.771561172376096e-19,2.808864252301646e-17,0.0,0.5585105972810683,-0.012756768125702277,0.012756768125702287,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390176353621166,0.004911755442098521,0.004911755442098536,0.272,0.9879870168046877,0.01654155520737774,0.9919632618285897,0.006067721125132234,0.9914325403909126,0.007329957280823513,0.9831793431916293,0.015029955290887865,0.589552177869752
pair_logit_direction_gated_ablation_20260622__core_q1down_s2tight_s4mid__pattern_safe_candidates_20260622__q1_s2down_only_w0p65,0.5934421886254173,0.5847526380279752,-0.0023875624679576823,-0.008529568770359264,0.014070220872479298,0.620645595371844,0.5887235110101153,0.004190159307094727,0.08628571428571429,0.152,0.5905865696118513,0.5808101753548252,0.620645595371844,0.590865364680469,0.5847526380279752,0.5986387542919641,-0.005401282860258674,0.012387776362898513,0.5,0.6506293014214858,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385580160551905,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.48080803568949,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5576831626563726,-0.013070273754816633,0.013070273754816647,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390727300168477,0.00387306503194782,0.0038730650319478387,0.104,0.9873327352419049,0.017786021632779443,0.9950660753936172,0.004573495468939208,0.9945786734454082,0.005835731624630487,0.9782586392055518,0.015447370226994182,0.5895527268329521
pair_logit_direction_gated_ablation_20260622__core_q1up_s2tight_s4tight__direction_gated_ablation_20260622__core_plus_q3_w0p65,0.5938593422592858,0.5835513199986971,-0.0019704088340891657,-0.009730886799637295,0.014207423892680157,0.6209780170217185,0.5887468808912804,0.0031885100460312256,0.021142857142857144,0.02,0.5913247202856479,0.5812331635633232,0.6209780170217185,0.592535274807463,0.5835513199986971,0.5985555831265005,0.001918201128281103,0.008469489697934852,0.072,0.6506293014214858,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385404258939359,0.00037092239305131994,0.00037092239305133723,0.012,0.48080803568949,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5576409756274361,-0.009201249105072407,0.009201249105072435,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6393792675406577,0.004277909126159858,0.0042779091261598776,0.064,0.9872199577398671,0.018460300678580007,0.9941986807883259,0.0045472504289395515,0.9936731017948491,0.005809486584630831,0.9784455702482049,0.0148313045804208,0.5895529073872953
anchor_logit_direction_gated_ablation_20260622__core_plus_q2q3_w0p75,0.594045348539626,0.5842044673461864,-0.0017844025537490094,-0.00907773945214807,0.013944868382985441,0.6206772139731142,0.5887691552101046,0.0029036866450041932,0.02057142857142857,0.02,0.5925094976334949,0.5814681589873621,0.6206772139731142,0.5916640389641741,0.5842044673461864,0.5986279547022305,-0.007033225710828844,0.0070332257108288625,0.0,0.6506863891092491,0.002011742087711485,0.0020117420877114995,0.068,0.6385899879934279,0.0007622434012160559,0.0007622434012160724,0.012,0.48080803568949,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.557852698986451,-0.007230169721632832,0.007230169721632857,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391444430504274,0.0032884255936399816,0.0032884255936399993,0.064,0.9858013049029274,0.019624136851274624,0.9934155784404134,0.004039996565609276,0.9926777493139004,0.005607631835693659,0.9813936000831016,0.014563059540486015,0.589553509228604
pair_logit_pattern_safe_candidates_20260622__s2down_s4up_noq1__direction_gated_ablation_20260622__core_plus_q3_w0p35,0.5935827372456242,0.5837799479042426,-0.002247013847750834,-0.009502258894091842,0.014525917887516608,0.6216758807818901,0.5887185512736431,0.0036334165889480696,0.04057142857142857,0.09314285714285714,0.5913524695912161,0.5811710497764981,0.6216758807818901,0.5903121817476601,0.5837799479042426,0.5983477598520263,-0.006094838943570245,0.006094838943570262,0.0,0.6506293014214858,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385709861217042,0.000667758998495341,0.0006677589984953583,0.012,0.48080803568949,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5576831626563726,-0.013070273754816633,0.013070273754816647,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6393160362349672,0.005601044425754125,0.0056010444257541415,0.272,0.9870441409878931,0.018276555526425167,0.9952351817451573,0.004011838874938595,0.9947414036710303,0.005274075030629873,0.9783562808981784,0.014751320512692834,0.5895538496656874
anchor_logit_direction_gated_ablation_20260622__core_plus_q2_w0p45,0.5943551617504895,0.5883746520810262,-0.0014745893428854684,-0.0049075547173081935,0.013599813429410428,0.6205605333262296,0.588823413987989,0.0017031402153177644,0.018857142857142857,0.02,0.5921290194850319,0.5808713662692113,0.6205605333262296,0.5904076840280064,0.5883746520810262,0.597926261712091,-0.0042152989594317425,0.004215298959431762,0.0,0.6506317211868791,0.0012118864374883426,0.0012118864374883566,0.068,0.6385580160551905,2.886579864025407e-18,1.48769885299771e-17,0.0,0.48080803568949,1.0103029524088924e-17,2.942091015256665e-17,0.0,0.5591704855263266,-0.004464405702589691,0.004464405702589722,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.638994800806489,0.002030390407714413,0.002030390407714433,0.064,0.984951718186724,0.01947220545390449,0.9897223981622145,0.005174812252196097,0.9890332871393276,0.006609253049978834,0.9859233321961048,0.013471333794892968,0.589554498865919
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__direction_gated_ablation_20260622__core_plus_q2q3_w0p25,0.5937911895160796,0.5829565801961483,-0.002038561577295428,-0.010325626602186166,0.014178203030115,0.6207973812478819,0.588738309251573,0.003578834757836037,0.02057142857142857,0.09314285714285714,0.5924994972271753,0.5814948471628683,0.6207973812478819,0.5914403635972192,0.5829565801961483,0.5986279547022305,-0.007033225710828844,0.0070332257108288625,0.0,0.6506863891092491,0.002011742087711485,0.0020117420877114995,0.068,0.6385899879934279,0.0007622434012160559,0.0007622434012160724,0.012,0.48080803568949,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5576367772767289,-0.011956206511455746,0.011956206511455762,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6391444430504274,0.0032884255936399816,0.0032884255936399993,0.064,0.9864521264222529,0.01900720045572301,0.9952267623853764,0.0038747459331424966,0.9945149755490206,0.00544238120322688,0.9783119156365018,0.014887576258938716,0.5895545844458139
pair_logit_pattern_safe_candidates_20260622__q1_s2down_only__direction_gated_ablation_20260622__core_plus_q2q3_w0p5,0.5937486320619578,0.5835246717391726,-0.002081119031417167,-0.009757535059161881,0.014293971409442394,0.6212063976861059,0.5887005937457946,0.004646739802475427,0.092,0.152,0.591746587603455,0.5813959627312897,0.6212063976861059,0.5911886362944889,0.5835246717391726,0.5984189801868306,-0.003708916837260009,0.01366029657427088,0.5,0.6506379000552475,0.0013456828969466291,0.0013456828969466432,0.068,0.6385506436818579,0.0005218328404661616,0.0005218328404661781,0.012,0.48080803568949,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5578046697411813,-0.014753954398432316,0.01475395439843233,0.0,0.5556745769394565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390093499264985,0.002245411907211886,0.002245411907211904,0.064,0.9876714245442185,0.017359867875500277,0.9952809307415142,0.004816722602470916,0.9946490559794455,0.006273007829973985,0.9783179547629132,0.015672976715683646,0.589554694510341
