target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q2,1,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.1515452284111113
Q2,2,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.038227510230341905
Q2,3,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.12466509381671743
Q2,4,hist_gb,smooth,uniform,160,160,1.0,1.0,0.0,0.14357339798855973
Q2,0,hist_gb,smooth,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.152786061784902
Q2,1,hist_gb,smooth,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.15642840510859282
Q2,2,hist_gb,smooth,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.18668877233301218
Q2,3,hist_gb,smooth,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,0.10755093559484703
Q2,4,hist_gb,smooth,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,0.15359774395212145
Q2,0,hist_gb,smooth,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.15863815101635145
Q2,1,hist_gb,smooth,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.15901367286895257
Q2,2,hist_gb,smooth,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.13758458272912752
Q2,3,hist_gb,smooth,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,0.15206744632987904
Q2,4,hist_gb,smooth,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,0.09770828673198112
Q2,0,hist_gb,smooth,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.1801951364309701
Q2,1,hist_gb,smooth,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.17834819113144967
Q2,2,hist_gb,smooth,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.11460574093032712
Q2,3,hist_gb,smooth,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,0.08493890315991366
Q2,4,hist_gb,smooth,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,0.14219254612506593
Q2,0,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.13837127787800454
Q2,1,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.19279587393807185
Q2,2,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.06877839339189759
Q2,3,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.1212723873420378
Q2,4,hist_gb,mid,uniform,160,160,1.0,1.0,0.0,0.13442018290407667
Q2,0,hist_gb,mid,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.12284252744166392
Q2,1,hist_gb,mid,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.20551036234235984
Q2,2,hist_gb,mid,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.1282128538802086
Q2,3,hist_gb,mid,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,0.11607771966642122
Q2,4,hist_gb,mid,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,0.1351497297747404
Q2,0,hist_gb,mid,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.09107189105957096
Q2,1,hist_gb,mid,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.20405577229179817
Q2,2,hist_gb,mid,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.08948148929563447
Q2,3,hist_gb,mid,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,0.15767763725874753
Q2,4,hist_gb,mid,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,0.13731141751005646
Q2,0,hist_gb,mid,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.14279461428208484
Q2,1,hist_gb,mid,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.21294038931309928
Q2,2,hist_gb,mid,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.1298995262109818
Q2,3,hist_gb,mid,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,0.1130554854525948
