target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
S1,hist_gb|smooth|uniform|top160,hist_gb,smooth,uniform,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|smooth|subject_class|top160,hist_gb,smooth,subject_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|smooth|recent_class|top160,hist_gb,smooth,recent_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|smooth|recent_resid|top160,hist_gb,smooth,recent_resid,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|mid|uniform|top160,hist_gb,mid,uniform,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|mid|subject_class|top160,hist_gb,mid,subject_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|mid|recent_class|top160,hist_gb,mid,recent_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|mid|recent_resid|top160,hist_gb,mid,recent_resid,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|tiny|uniform|top160,hist_gb,tiny,uniform,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|tiny|subject_class|top160,hist_gb,tiny,subject_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|tiny|recent_class|top160,hist_gb,tiny,recent_class,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S1,hist_gb|tiny|recent_resid|top160,hist_gb,tiny,recent_resid,160,0.0,0.492352153213852,0.4495444660169762,0.0,0.0,0.4550615390427477,0.470478165353136,0.4862291390835621,0.5290528261383755,0.5258050908732016,0.4495444660169762
S2,hist_gb|mid|recent_class|top80,hist_gb,mid,recent_class,80,0.45,0.5605753959104496,0.5940894615089789,0.0004549902207413581,-0.0287258613864545,0.5996583518496139,0.5680681484544647,0.5309477470450992,0.5240147453738786,0.5864319478490062,0.5940894615089789
S2,hist_gb|tiny|subject_class|top80,hist_gb,tiny,subject_class,80,0.65,0.5698592519226434,0.5937677781014173,0.009738846232935194,-0.029047544794016056,0.6062095527905413,0.5763554299792185,0.5445264464974771,0.5378466875596459,0.5970353982640003,0.5937677781014173
S2,hist_gb|tiny|recent_class|top80,hist_gb,tiny,recent_class,80,0.65,0.5685691517093598,0.5950501979621736,0.00844874601965162,-0.027765124933259777,0.6062944010598975,0.579923139147946,0.5366536414681644,0.5355883746287964,0.5957900536531349,0.5950501979621736
S2,hist_gb|mid|subject_class|top80,hist_gb,mid,subject_class,80,0.45,0.5637942975220477,0.5981360905089971,0.00367389183233946,-0.024679232386436323,0.6063941988222008,0.5665718409158778,0.5360852839690264,0.5311010533731237,0.5881416238091428,0.5981360905089971
S2,hist_gb|tiny|recent_class|top160,hist_gb,tiny,recent_class,160,0.45,0.5668376921665451,0.599967394592336,0.006717286476836892,-0.022847928303097453,0.6101132588458656,0.56959469508699,0.5325757897841537,0.5449509045041591,0.5884413234572385,0.599967394592336
S2,hist_gb|smooth|subject_class|top80,hist_gb,smooth,subject_class,80,0.45,0.5630710421578314,0.6074722763214004,0.0029506364681232133,-0.015343046574032959,0.6171754823282543,0.5690455112934171,0.5332574958725033,0.5258280889488959,0.5811889885596685,0.6074722763214004
S2,hist_gb|smooth|recent_class|top160,hist_gb,smooth,recent_class,160,0.45,0.5658171632994372,0.6090215275029207,0.005696757609728986,-0.013793795392512687,0.6198166255297692,0.5632590026309457,0.5302990309699505,0.5440652122593985,0.5846850318677588,0.6090215275029207
S2,hist_gb|mid|recent_class|top160,hist_gb,mid,recent_class,160,0.45,0.5678096740281865,0.6084531628024532,0.007689268338478272,-0.014362160092980192,0.6200749321267733,0.5624974419651757,0.5298492676004534,0.5513133186421387,0.589304638413563,0.6084531628024532
S2,hist_gb|tiny|recent_resid|top160,hist_gb,tiny,recent_resid,160,0.45,0.5726627302710944,0.6056415986667697,0.012542324581386155,-0.0171737242286637,0.62079850368914,0.574171086744582,0.5411528185213328,0.5540982294097812,0.5897460310008764,0.6056415986667697
S2,hist_gb|smooth|recent_resid|top160,hist_gb,smooth,recent_resid,160,0.45,0.5719510229569977,0.6070600415130282,0.011830617267289512,-0.01575528138240523,0.6223350718919669,0.5757247667751114,0.5425057745261719,0.5483354319893582,0.5874995655105587,0.6070600415130282
S2,hist_gb|smooth|subject_class|top160,hist_gb,smooth,subject_class,160,0.45,0.5662331546957816,0.6110390970922925,0.0061127490060733924,-0.01177622580314086,0.6226547588180695,0.5649801660984348,0.531404222743568,0.5367860460558217,0.5889947720695445,0.6110390970922925
S2,hist_gb|tiny|recent_resid|top80,hist_gb,tiny,recent_resid,80,0.3,0.5632542643805984,0.6127445574806445,0.0031338586908902233,-0.010070765414788907,0.6234021842441844,0.5679702969383695,0.5319653459781217,0.5309338610301005,0.5746475507869393,0.6127445574806445
