candidate,target,source,weight,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor
logreg_enet_anchblend,Q1,logreg_enet,0.1,0.5922623074409405,0.6125179213901343,0.0018374235693128238,-0.005987950113078511
logreg_enet_anchblend,Q2,logreg_enet,0.15,0.69186562572914,0.6355998240164161,-0.0010142308947824752,-0.002484545283985229
logreg_enet_anchblend,Q3,anchor,0.0,0.6626805461282007,0.6346920082407534,0.0,0.0
logreg_enet_anchblend,S1,anchor,0.0,0.492352153213852,0.4495444660169762,0.0,0.0
logreg_enet_anchblend,S2,anchor,0.0,0.5601204056897082,0.6228153228954334,0.0,0.0
logreg_enet_anchblend,S3,anchor,0.0,0.5415513745216881,0.6006790249905736,0.0,0.0
logreg_enet_anchblend,S4,anchor,0.0,0.630799037604625,0.5886543846409902,0.0,0.0
