model,target,fold,logloss,last_overlap_rows,features,seed_count
lgbm,Q1,0,0.4592623211135789,0,111,1
lgbm,Q2,0,0.6802691478033351,0,116,1
lgbm,Q3,0,0.6917509321336658,0,121,1
lgbm,S1,0,0.5178380377977625,0,110,1
lgbm,S2,0,0.6142472016667176,0,108,1
lgbm,S3,0,0.5930200891729922,0,110,1
lgbm,S4,0,0.6712643953732105,0,110,1
