target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
S3,ridge|logit_newton|bins_te|ridge100|uniform|top240,ridge,ridge100,uniform,240,0.0,0.5415513745216881,0.6006790249905735,0.0,-1.1102230246251565e-16,0.6088767491599664,0.5039339129482665,0.5311459193317364,0.5670960119251663,0.5112961755150871,0.6006790249905735
S3,ridge|logit_newton|bins_te|ridge100|subject_class|top240,ridge,ridge100,subject_class,240,0.0,0.5415513745216881,0.6006790249905735,0.0,-1.1102230246251565e-16,0.6088767491599664,0.5039339129482665,0.5311459193317364,0.5670960119251663,0.5112961755150871,0.6006790249905735
S3,ridge|logit_newton|bins_te|ridge100|recent_class|top240,ridge,ridge100,recent_class,240,0.0,0.5415513745216881,0.6006790249905735,0.0,-1.1102230246251565e-16,0.6088767491599664,0.5039339129482665,0.5311459193317364,0.5670960119251663,0.5112961755150871,0.6006790249905735
S3,ridge|logit_newton|bins_te|ridge100|recent_resid|top240,ridge,ridge100,recent_resid,240,0.0,0.5415513745216881,0.6006790249905735,0.0,-1.1102230246251565e-16,0.6088767491599664,0.5039339129482665,0.5311459193317364,0.5670960119251663,0.5112961755150871,0.6006790249905735
S4,ridge|logit_newton|bins_te|ridge0p3|recent_class|top40,ridge,ridge0p3,recent_class,40,0.08,0.6309899963556173,0.5849838605718231,0.0001909587509922872,-0.003670524069167125,0.5918959768164096,0.6574681182817963,0.5988287610923331,0.6445354057507189,0.6653831429580944,0.5849838605718231
S4,ridge|logit_newton|bins_te|ridge0p3|recent_resid|top40,ridge,ridge0p3,recent_resid,40,0.08,0.6306320358951737,0.5851789506214886,-0.00016700170945127546,-0.0034754340195015665,0.591961034228351,0.6567639132232524,0.5983264710534433,0.6438165574005095,0.6653633810624667,0.5851789506214886
S4,ridge|logit_newton|bins_te|ridge0p3|recent_class|top240,ridge,ridge0p3,recent_class,240,0.03,0.6291561348768947,0.5859762080948232,-0.0016429027277302666,-0.002678176546166977,0.5921688637064806,0.6544788425787769,0.5949245026288834,0.6450206614161785,0.6619433518429308,0.5859762080948232
S4,ridge|logit_newton|bins_te|ridge0p3|recent_class|top120,ridge,ridge0p3,recent_class,120,0.03,0.6305655361451498,0.585831441969344,-0.00023350145947520495,-0.002822942671646178,0.59227664617003,0.655201283557699,0.5961973914617146,0.6472400873434634,0.6648747961615485,0.585831441969344
S4,ridge|logit_newton|bins_te|ridge0p3|recent_resid|top240,ridge,ridge0p3,recent_resid,240,0.03,0.6291811268085421,0.5862127744151694,-0.0016179107960828665,-0.0024416102258207895,0.5923981010347974,0.6548998072344593,0.5948419193453799,0.6446678519630336,0.6618302628363119,0.5862127744151694
S4,ridge|logit_newton|bins_te|ridge1|recent_class|top120,ridge,ridge1,recent_class,120,0.03,0.6307947716624124,0.5859980047214933,-4.2659422125890245e-06,-0.002656379919496854,0.592418484127271,0.6550771902364163,0.5969597916745429,0.6475449911808572,0.6649250934945081,0.5859980047214933
S4,ridge|logit_newton|bins_te|ridge0p3|recent_resid|top120,ridge,ridge0p3,recent_resid,120,0.03,0.6305694690714807,0.5859540651369327,-0.00022956853314426429,-0.002700319504057469,0.5924231011317329,0.6553408056283352,0.5960586703966214,0.6470069136671242,0.66499825936303,0.5859540651369327
S4,ridge|logit_newton|bins_te|ridge0p3|subject_class|top240,ridge,ridge0p3,subject_class,240,0.03,0.6293378903765373,0.5862659012420357,-0.0014611472280876558,-0.0023884833989544774,0.5924311968060686,0.6538228832289531,0.5949598172038826,0.6459327270606731,0.6623390308816007,0.5862659012420357
S4,ridge|logit_newton|bins_te|ridge0p3|uniform|top120,ridge,ridge0p3,uniform,120,0.03,0.6306919611372808,0.5860908395908948,-0.00010707646734420262,-0.0025635450500953727,0.5924485625955055,0.654875268593089,0.5966764824342717,0.6477653301622142,0.664611007411135,0.5860908395908948
S4,ridge|logit_newton|bins_te|ridge1|recent_class|top240,ridge,ridge1,recent_class,240,0.03,0.6294912229047385,0.5864642356530543,-0.0013078146998865003,-0.0021901489879359026,0.5926099853357889,0.6548980761263572,0.5952777914461634,0.6453737613658241,0.6620121211299492,0.5864642356530543
S4,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.03,0.6308656011791093,0.5861334536376277,6.656357448431294e-05,-0.002520931003362481,0.592621985015463,0.6552108655012301,0.5969724769144901,0.6474889118901003,0.6650508253102912,0.5861334536376277
S4,ridge|logit_newton|bins_te|ridge0p3|uniform|top240,ridge,ridge0p3,uniform,240,0.03,0.6295911000390062,0.5864860385995246,-0.0012079375656187663,-0.002168346041465541,0.5926367938670852,0.6539178923727947,0.5953341803801647,0.6463225941587584,0.662534980885846,0.5864860385995246
