target,fold,model,param_profile,weight_profile,top_k,features,feature_bank,te_source_count,te_generated_features,stop_policy,stop_iteration,weight_min,weight_max,weight_std,delta_std_val
S4,1,ridge,ridge30,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.48603130130907707,1.1033506518859393,0.1302983741780894,1.0767960855116876
S4,2,ridge,ridge30,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.4881630348234872,1.1081899483601305,0.13262601422900333,1.1518848249468419
S4,3,ridge,ridge30,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.5943333610611896,1.0936369670285064,0.11055375733053543,35.492736818103864
S4,4,ridge,ridge30,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.48478979983393733,1.10053229130253,0.12956234160402547,4.894871145429055
S4,0,ridge,ridge30,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.41942908788681826,1.6008627557618682,0.22721070278286115,1.097489824707954
S4,1,ridge,ridge30,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.4240450081718456,1.6600199286862816,0.23488914561170618,1.0764322266360962
S4,2,ridge,ridge30,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.409841664065536,1.6485606870442666,0.24967815237102733,1.178342671776456
S4,3,ridge,ridge30,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.5069149082957988,1.682993612692206,0.24959535701041374,34.72500620375005
S4,4,ridge,ridge30,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.41121755953591715,1.6216568900776056,0.25339757883389813,4.846523379234095
S4,0,ridge,ridge30,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.33921318043537435,2.315049666942955,0.4089792651413975,1.1264969283582258
S4,1,ridge,ridge30,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.24075704053099933,2.509163580591393,0.4902175229500704,1.0803859047527007
S4,2,ridge,ridge30,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.24777850484071348,2.653390031682233,0.5500019202772711,1.1768774146588297
S4,3,ridge,ridge30,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.2713645155548448,2.959070667176043,0.5638669680185638,32.485183323248656
S4,4,ridge,ridge30,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.30455183798911,2.4988475123754283,0.4499538987522023,5.213474991257578
S4,0,ridge,ridge30,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.18582441813661865,2.8328877891836615,0.5651425182239408,1.1874023755955465
S4,1,ridge,ridge30,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.11003061329003651,3.0564470892106406,0.6493659030898823,1.0899681550181284
S4,2,ridge,ridge30,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.11614490202519116,3.2670415062593627,0.7443092039282972,1.2721114610242972
S4,3,ridge,ridge30,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.1325285593132979,3.787001812852815,0.7971371780171972,34.94076811566509
S4,4,ridge,ridge30,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.1604482896024153,3.172066828332691,0.6148343903904794,6.311515674038448
S4,0,ridge,ridge100,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.48154854299660993,1.0931735385339196,0.11729704943169776,0.899824461467255
S4,1,ridge,ridge100,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.48603130130907707,1.1033506518859393,0.1302983741780894,0.8952722241053463
S4,2,ridge,ridge100,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.4881630348234872,1.1081899483601305,0.13262601422900333,1.0128154229459365
S4,3,ridge,ridge100,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.5943333610611896,1.0936369670285064,0.11055375733053543,26.737230903887728
S4,4,ridge,ridge100,uniform,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.48478979983393733,1.10053229130253,0.12956234160402547,1.9715932784574608
S4,0,ridge,ridge100,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.41942908788681826,1.6008627557618682,0.22721070278286115,0.9032097299102463
S4,1,ridge,ridge100,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.4240450081718456,1.6600199286862816,0.23488914561170618,0.9014336253714448
S4,2,ridge,ridge100,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.409841664065536,1.6485606870442666,0.24967815237102733,1.0483769887354635
S4,3,ridge,ridge100,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.5069149082957988,1.682993612692206,0.24959535701041374,25.135766883648436
S4,4,ridge,ridge100,subject_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.41121755953591715,1.6216568900776056,0.25339757883389813,1.6452573049487886
S4,0,ridge,ridge100,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.33921318043537435,2.315049666942955,0.4089792651413975,0.9104543092587775
S4,1,ridge,ridge100,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.24075704053099933,2.509163580591393,0.4902175229500704,0.9294461439981959
S4,2,ridge,ridge100,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.24777850484071348,2.653390031682233,0.5500019202772711,1.0660326607517512
S4,3,ridge,ridge100,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.2713645155548448,2.959070667176043,0.5638669680185638,24.396930291938514
S4,4,ridge,ridge100,recent_class,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.30455183798911,2.4988475123754283,0.4499538987522023,2.175117668230938
S4,0,ridge,ridge100,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.18582441813661865,2.8328877891836615,0.5651425182239408,0.9493440124001519
S4,1,ridge,ridge100,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.11003061329003651,3.0564470892106406,0.6493659030898823,0.9440783726911812
S4,2,ridge,ridge100,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.11614490202519116,3.2670415062593627,0.7443092039282972,1.1845184826392405
S4,3,ridge,ridge100,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.1325285593132979,3.787001812852815,0.7971371780171972,24.425465808248344
S4,4,ridge,ridge100,recent_resid,80,80,bins_te,12,48,closed_form_no_early_stopping,,0.1604482896024153,3.172066828332691,0.6148343903904794,3.0166454956788376
S4,0,ridge,ridge0p3,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48154854299660993,1.0931735385339196,0.11729704943169776,1.823555068648319
S4,1,ridge,ridge0p3,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48603130130907707,1.1033506518859393,0.1302983741780894,1.6755846692612533
S4,2,ridge,ridge0p3,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4881630348234872,1.1081899483601305,0.13262601422900333,1.49035324071442
S4,3,ridge,ridge0p3,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5943333610611896,1.0936369670285064,0.11055375733053543,51.523324354408764
S4,4,ridge,ridge0p3,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48478979983393733,1.10053229130253,0.12956234160402547,4.438483758110454
S4,0,ridge,ridge0p3,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41942908788681826,1.6008627557618682,0.22721070278286115,1.796106355512987
S4,1,ridge,ridge0p3,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4240450081718456,1.6600199286862816,0.23488914561170618,1.6686699336417876
S4,2,ridge,ridge0p3,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.409841664065536,1.6485606870442666,0.24967815237102733,1.5332969412105035
S4,3,ridge,ridge0p3,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.5069149082957988,1.682993612692206,0.24959535701041374,57.66468829131936
S4,4,ridge,ridge0p3,subject_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.41121755953591715,1.6216568900776056,0.25339757883389813,4.221570551211032
S4,0,ridge,ridge0p3,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.33921318043537435,2.315049666942955,0.4089792651413975,1.8340733610556197
S4,1,ridge,ridge0p3,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24075704053099933,2.509163580591393,0.4902175229500704,1.628606055163671
S4,2,ridge,ridge0p3,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.24777850484071348,2.653390031682233,0.5500019202772711,1.683837422789624
S4,3,ridge,ridge0p3,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.2713645155548448,2.959070667176043,0.5638669680185638,64.63248410770257
S4,4,ridge,ridge0p3,recent_class,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.30455183798911,2.4988475123754283,0.4499538987522023,5.0200116165712
S4,0,ridge,ridge0p3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.18582441813661865,2.8328877891836615,0.5651425182239408,1.9397070754868444
S4,1,ridge,ridge0p3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.11003061329003651,3.0564470892106406,0.6493659030898823,1.6006989806334304
S4,2,ridge,ridge0p3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.11614490202519116,3.2670415062593627,0.7443092039282972,1.8422134320681474
S4,3,ridge,ridge0p3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.1325285593132979,3.787001812852815,0.7971371780171972,73.06941382853695
S4,4,ridge,ridge0p3,recent_resid,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.1604482896024153,3.172066828332691,0.6148343903904794,5.344711796501908
S4,0,ridge,ridge1,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48154854299660993,1.0931735385339196,0.11729704943169776,1.7163868634207178
S4,1,ridge,ridge1,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.48603130130907707,1.1033506518859393,0.1302983741780894,1.5712227731082324
S4,2,ridge,ridge1,uniform,120,120,bins_te,12,48,closed_form_no_early_stopping,,0.4881630348234872,1.1081899483601305,0.13262601422900333,1.4257057400164665
