target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_class|top160,ridge,ridge0p3,recent_class,160,0.08,0.5924672431978325,0.6135258829518379,0.002042359326204779,-0.0049799885513749365,0.6192699014872367,0.5542367210370404,0.630689163826357,0.5918052744143457,0.5751262948674579,0.6135258829518379
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_class|top160,ridge,ridge0p3,recent_class,160,0.05,0.590727219377936,0.6149950101930217,0.0003023355063083155,-0.0035108613101910713,0.6197008152837555,0.5484344399033388,0.6303949378990493,0.5903303211462574,0.5729274005842095,0.6149950101930217
Q1,ridge|logit_newton|bins_te|ridge0p3|subject_class|top160,ridge,ridge0p3,subject_class,160,0.08,0.595737023654565,0.6127293099672864,0.00531213978293732,-0.005776561535926428,0.6200126742030347,0.5561338211967012,0.6290752976727736,0.6057494066589107,0.5781885319718877,0.6127293099672864
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_resid|top160,ridge,ridge0p3,recent_resid,160,0.05,0.5906128322632971,0.6154746946712288,0.00018794839166935695,-0.0030311768319839505,0.6201951702568274,0.5475928953525785,0.630965459226959,0.5899229179916747,0.5726156795605892,0.6154746946712288
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_resid|top160,ridge,ridge0p3,recent_resid,160,0.08,0.592400238194615,0.6143738001290353,0.001975354322987233,-0.004132071374177482,0.6202412338800498,0.5530390036409096,0.6318071951916446,0.5912384461043089,0.5746834155066318,0.6143738001290353
Q1,ridge|logit_newton|bins_te|ridge0p3|subject_class|top160,ridge,ridge0p3,subject_class,160,0.05,0.5929310039617043,0.6144964045795022,0.002506120090076558,-0.004009466923710625,0.6202460716349536,0.5495853501321026,0.6294295172079849,0.5999042907522145,0.5747965437234948,0.6144964045795022
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_class|top160,ridge,ridge0p3,recent_class,160,0.12,0.5963663132254537,0.6122976479092772,0.005941429353826022,-0.00620822359393558,0.6205849867928118,0.5640278269421443,0.6319736671147981,0.5974013796750146,0.5786370571518024,0.6122976479092772
Q1,ridge|logit_newton|bins_te|ridge0p3|subject_class|top240,ridge,ridge0p3,subject_class,240,0.05,0.5915635331951209,0.6155390615196447,0.0011386493234931683,-0.0029668099835681305,0.6208910439545084,0.5484428358440047,0.6319072959382632,0.5888782258323055,0.576437939558564,0.6155390615196447
Q1,ridge|logit_newton|bins_te|ridge0p3|recent_class|top160,ridge,ridge0p3,recent_class,160,0.03,0.5902029584433863,0.6162389873064532,-0.0002219254282413985,-0.0022668841967595776,0.6209077981648217,0.5455061477998655,0.6305240570831713,0.5907749083939923,0.571670903343387,0.6162389873064532
Q1,ridge|logit_newton|bins_te|ridge0p3|uniform|top160,ridge,ridge0p3,uniform,160,0.05,0.5929510756436142,0.6150926162069734,0.00252619177198643,-0.0034132552962393703,0.6209528739982497,0.5496082262364584,0.6291692350178822,0.6002294950271908,0.5742608156104397,0.6150926162069734
Q1,ridge|logit_newton|bins_te|ridge0p3|subject_class|top160,ridge,ridge0p3,subject_class,160,0.03,0.5915710772135794,0.6159393808938067,0.0011461933419516512,-0.002566490609406058,0.6210694209595079,0.5461846118671906,0.6299622849502953,0.5967673819043591,0.5727747440076215,0.6159393808938067
Q1,ridge|logit_newton|bins_te|ridge0p3|uniform|top160,ridge,ridge0p3,uniform,160,0.08,0.5957693843589528,0.6136855649476167,0.0053445004873250435,-0.004820306555596066,0.6211486085715202,0.5561704650148372,0.6286907047630641,0.6062577777079663,0.5773100790421085,0.6136855649476167
Q1,ridge|logit_newton|bins_te|ridge0p3|uniform|top240,ridge,ridge0p3,uniform,240,0.05,0.5916521618415921,0.6157526651466764,0.0012272779699643577,-0.0027532063565364195,0.6212099231655287,0.5488295087183537,0.6317671593302132,0.588965220552342,0.576329033575273,0.6157526651466764
