candidate,full_logloss,last_logloss
01_lastbest_targetwise.csv,0.6010670443947028,0.591330771289167
02_guarded_targetwise.csv,0.6009422107548961,0.5913574928682189
04_blend_lastbest75_baseline25.csv,0.5986891889408426,0.5916172944260857
04_blend_lastbest50_baseline50.csv,0.5970472714800581,0.5920344616799209
04_blend_lastbest25_baseline75.csv,0.59606745600028,0.5925870480106114
03_baseline_recipe_rebuilt.csv,0.595829751093375,0.5932822067983344
