target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q3,ridge|logit_newton|ridge0p3|recent_class|top80,ridge,ridge0p3,recent_class,80,0.12,0.6823961047871563,0.6458276926276095,0.01971555865895558,0.011135684386856082,0.6783922740180045,0.7099164949599946,0.6909275352644186,0.7489348786798531,0.6149467167778553,0.6458276926276095
Q3,ridge|logit_newton|ridge0p3|uniform|top120,ridge,ridge0p3,uniform,120,0.12,0.6849718015922043,0.6456156872904615,0.022291255464003568,0.010923679049708035,0.6787957754421907,0.7201171713800627,0.6937092794946713,0.7407397048152369,0.6223759072301195,0.6456156872904615
Q3,ridge|logit_newton|ridge0p3|subject_class|top160,ridge,ridge0p3,subject_class,160,0.12,0.6867518571352361,0.6432790161358009,0.024071311007035412,0.008587007895047405,0.6790643063903048,0.7201162962660058,0.6921022903684745,0.7497179105198306,0.6262866664260037,0.6432790161358009
Q3,ridge|logit_newton|ridge3|recent_resid|top80,ridge,ridge3,recent_resid,80,0.12,0.6824128701939391,0.647267690579937,0.019732324065738438,0.012575682339183603,0.6791539524810524,0.7067787919621439,0.6912259325804359,0.746496930101031,0.6190193729435602,0.647267690579937
Q3,ridge|logit_newton|ridge10|recent_resid|top160,ridge,ridge10,recent_resid,160,0.12,0.6861824930246608,0.6452990802741717,0.023501946896460124,0.010607072033418263,0.6793988513759618,0.7129182062624919,0.6953664302511438,0.7441718343047306,0.6311978447383044,0.6452990802741717
Q3,ridge|logit_newton|ridge3|recent_class|top160,ridge,ridge3,recent_class,160,0.12,0.6869928013118599,0.6437104304386558,0.024312255183659204,0.009018422197902387,0.6797545025798915,0.7152911869291958,0.6935085844615851,0.7516257171282852,0.6288611752910358,0.6437104304386558
Q3,ridge|logit_newton|ridge0p3|subject_class|top120,ridge,ridge0p3,subject_class,120,0.12,0.685095220857839,0.6468356587984376,0.022414674729638318,0.012143650557684182,0.6797977954364284,0.7200597743501504,0.6946275278668826,0.739050999612823,0.6226213936602346,0.6468356587984376
Q3,ridge|logit_newton|ridge1|recent_resid|top80,ridge,ridge1,recent_resid,80,0.12,0.6829662244375109,0.6473604409914603,0.020285678309310162,0.012668432750706837,0.6801822367052287,0.7087445721954081,0.6909972449278534,0.7491584180990629,0.617271857943844,0.6473604409914603
Q3,ridge|logit_newton|ridge100|recent_class|top40,ridge,ridge100,recent_class,40,0.35,0.6777539046286682,0.6537092328437888,0.015073358500467537,0.019017224603035343,0.6802365860577421,0.6921663338724697,0.6936066863124921,0.7361425009056323,0.6128507916391387,0.6537092328437888
Q3,ridge|logit_newton|ridge10|recent_resid|top120,ridge,ridge10,recent_resid,120,0.12,0.6862294100932963,0.6461999586211917,0.02354886396509559,0.011507950380438281,0.6802724505130234,0.7146639317080763,0.6964176250266817,0.7429619960031976,0.6288846705626964,0.6461999586211917
Q3,ridge|logit_newton|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.12,0.686487373464378,0.645513553191598,0.02380682733617734,0.01082154495084453,0.680526321561717,0.7169890053787336,0.695949275432988,0.7463615452264847,0.6255550602458464,0.645513553191598
Q3,ridge|logit_newton|ridge0p3|recent_resid|top240,ridge,ridge0p3,recent_resid,240,0.12,0.6827429287534472,0.6498041468456192,0.02006238262524651,0.01511213860486571,0.6806965042000751,0.717589498627125,0.679601842125398,0.7407743006112106,0.624154472531857,0.6498041468456192
Q3,ridge|logit_newton|ridge100|subject_class|top40,ridge,ridge100,subject_class,40,0.35,0.6760316125491566,0.6570770163677989,0.013351066420955848,0.02238500812704547,0.6814312037983121,0.6858927858885565,0.6905047386621355,0.7330141959088764,0.613864660859442,0.6570770163677989
Q3,ridge|logit_newton|ridge0p3|recent_resid|top80,ridge,ridge0p3,recent_resid,80,0.12,0.6836840218399712,0.6479056233976009,0.021003475711770525,0.013213615156847491,0.681740127496653,0.7102354292690017,0.6914902198428011,0.7517114191953596,0.6157939688324102,0.6479056233976009
Q3,ridge|logit_newton|ridge100|uniform|top160,ridge,ridge100,uniform,160,0.2,0.6897406322765265,0.6422103281976118,0.02706008614832578,0.007518319956858366,0.6818844201301812,0.7190938754091322,0.6881514895459624,0.763183382649758,0.6340611565045172,0.6422103281976118
Q3,ridge|logit_newton|ridge100|recent_resid|top40,ridge,ridge100,recent_resid,40,0.35,0.67837782072308,0.6564788576629882,0.01569727459487924,0.021786849422234744,0.6818956049200404,0.6939153454682626,0.6941807432200098,0.7281392006519475,0.6186885858698333,0.6564788576629882
Q3,ridge|logit_newton|ridge1|recent_class|top160,ridge,ridge1,recent_class,160,0.12,0.6892387649404521,0.644379778884465,0.0265582188122514,0.009687770643711513,0.6830870645982349,0.7178737593390682,0.695687687711734,0.7575533622218974,0.6287349497089859,0.644379778884465
Q3,ridge|logit_newton|ridge3|recent_resid|top160,ridge,ridge3,recent_resid,160,0.12,0.6889732367857284,0.6455272933086142,0.026292690657527706,0.0108352850678608,0.6831052482030611,0.7153484518319727,0.6985380847715379,0.7524957991507609,0.6310267874596839,0.6455272933086142
