candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_worst,pseudo_public_logloss,test_abs_delta_mean_vs_anchor,test_up_rate_vs_anchor,test_down_rate_vs_anchor,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,pseudo_Q1,delta_mean_Q1,delta_abs_Q1,up_rate_Q1,pseudo_Q2,delta_mean_Q2,delta_abs_Q2,up_rate_Q2,pseudo_Q3,delta_mean_Q3,delta_abs_Q3,up_rate_Q3,pseudo_S1,delta_mean_S1,delta_abs_S1,up_rate_S1,pseudo_S2,delta_mean_S2,delta_abs_S2,up_rate_S2,pseudo_S3,delta_mean_S3,delta_abs_S3,up_rate_S3,pseudo_S4,delta_mean_S4,delta_abs_S4,up_rate_S4,corr_to_last_guard_0p008_last0.588383_full0.587743,mean_abs_diff_to_last_guard_0p008_last0.588383_full0.587743,corr_to_target_select_public_tight_last0.572477_full0.592635,mean_abs_diff_to_target_select_public_tight_last0.572477_full0.592635,corr_to_02_guarded_targetwise,mean_abs_diff_to_02_guarded_targetwise,selector_score
pattern_safe_candidates_20260622/q1_only,0.5954787538310197,0.5915717688691956,-0.0003509972623553237,-0.0017104379291388305,0.013833405965326733,0.6222772314483442,0.5895957554441358,0.002545732294603538,0.07142857142857142,0.07142857142857142,0.5914669730677351,0.5817480465279372,0.6222772314483442,0.5911319541444593,0.5915717688691956,0.5984263840830734,0.001879180925109512,0.017820126062224766,0.5,0.6505980290149822,0.0,0.0,0.0,0.6385502921504717,0.0,0.0,0.0,0.48132484316497526,0.0,0.0,0.0,0.5631355934747735,0.0,0.0,0.0,0.5557640408216769,0.0,0.0,0.0,0.639371105398998,0.0,0.0,0.0,0.9804168644387558,0.01805661886936815,0.9804275858874724,0.007893031461102457,0.9881295009566259,0.014449303377878408,0.5903637977112403
pattern_safe_candidates_20260622/q1_s4up_only,0.5945397305908359,0.5900759832084426,-0.0012900205025391243,-0.0032062235898918656,0.014175087471065556,0.6218683900123911,0.5896457694654424,0.0036907871535743217,0.11028571428571429,0.07142857142857142,0.590334544774586,0.5800970045919984,0.6218683900123911,0.5911142055012151,0.5900759832084426,0.5984263840830734,0.001879180925109512,0.017820126062224766,0.5,0.6505980290149822,0.0,0.0,0.0,0.6385502921504717,0.0,0.0,0.0,0.48132484316497526,0.0,0.0,0.0,0.5631355934747735,0.0,0.0,0.0,0.5557640408216769,0.0,0.0,0.0,0.6397212035481443,0.008015384012795487,0.008015384012795487,0.272,0.9814852140989233,0.01691156401039737,0.9814159880100303,0.007092490370778971,0.9871755338274347,0.01549474031355528,0.590465247453603
pattern_safe_candidates_20260622/q1_s2full_s4up,0.5934268617429345,0.5857436334614184,-0.002402889350440529,-0.007538573336915988,0.014863963496049827,0.6222430711220766,0.5896244776104199,0.008200472698819202,0.17257142857142857,0.152,0.5907974445642133,0.579584984490631,0.6222430711220766,0.5893241522979064,0.5857436334614184,0.5984263840830734,0.001879180925109512,0.017820126062224766,0.5,0.6505980290149822,0.0,0.0,0.0,0.6385502921504717,0.0,0.0,0.0,0.48132484316497526,0.0,0.0,0.0,0.5629865504896154,-0.009370071267571752,0.03156779881671416,0.436,0.5557640408216769,0.0,0.0,0.0,0.6397212035481443,0.008015384012795487,0.008015384012795487,0.272,0.9923228145762596,0.012401878465152493,0.9913707947007102,0.00788312007353964,0.9723397689429358,0.017845315186738764,0.590613689966187
residual_single_model_opt_hist_gb/hist_gb_residual_full,0.5949995983605376,0.5921662972907598,-0.0008301527328373748,-0.001115909507574675,0.013652022062298305,0.6213886600492683,0.5899073390277446,0.007152297719654753,0.10228571428571429,0.3262857142857143,0.5915273588368921,0.5814818931915419,0.6213886600492683,0.5892695663544693,0.5921662972907598,0.5976921407331661,0.0,0.0,0.0,0.6505980290149822,0.0,0.0,0.0,0.6385502921504717,0.0,0.0,0.0,0.48243400159588695,-0.01199291267069979,0.01199291267069979,0.0,0.5640064697249632,-0.018481915685056215,0.020115134615267174,0.156,0.5566993345757435,0.00023553684090042503,0.017958036751616297,0.56,0.639371105398998,0.0,0.0,0.0,0.9794825876794083,0.02001962118589935,0.9804270351440951,0.012643399713689218,0.986231639600863,0.015709319157912457,0.5908045090624492
residual_submission_blend_ridge_logit_te_smoke/ridge_knn_blend_composite,0.5957753241775018,0.5870247926960112,-5.4426915873206916e-05,-0.006257414102323278,0.014025129197815756,0.621116597551676,0.5898995392139922,0.010618353631682015,0.31257142857142856,0.4017142857142857,0.5968292816631954,0.5795850756487847,0.621116597551676,0.5945330140013676,0.5870247926960112,0.5992031334242484,0.0037897559225483343,0.02192027025693295,0.544,0.6505980290149822,-3.996802888650563e-18,1.3322676295501878e-17,0.0,0.6385502921504717,0.0,0.0,0.0,0.4813647717765682,-0.001540760859251373,0.0022334534813723775,0.336,0.5636021799388966,-0.01625681026923988,0.03127865521154414,0.356,0.556280882722458,-0.0010508493412086204,0.006743253775917218,0.484,0.6396974854703198,-0.0022905104189843914,0.012152842696007398,0.468,0.983613307299804,0.020339979136463487,0.9834582749289947,0.013281631028876802,0.9804771993600047,0.019533134529383572,0.5909193462828335
direction_gated_search_20260622/precision60_move03,0.5946854234820202,0.5765350665848726,-0.0011443276113547451,-0.016747140213461797,0.016150970466548262,0.623009462660432,0.589804324876144,0.01028251185853114,0.13485714285714287,0.15657142857142858,0.5950363124682484,0.5817300372496967,0.623009462660432,0.5968378474601199,0.5765350665848726,0.600344374346983,0.001018294767312786,0.029824825441675373,0.472,0.6510688127114401,0.006757144315666478,0.006757144315666478,0.164,0.6386635413201439,0.0009885936644600751,0.0009885936644600751,0.012,0.48141899110541536,-0.0007287368384388915,0.0007287368384388915,0.0,0.5616176755279846,-0.02521139365720494,0.02521139365720494,0.0,0.5557640408216769,0.0,0.0,0.0,0.6397528382993646,0.008466889092272214,0.008466889092272214,0.296,0.9873391139789921,0.017616947217222716,0.9942786026463686,0.00728101560711509,0.9694559145359375,0.02070948094670423,0.5909203487552274
residual_submission_blend_ridge_logit_te_full/ridge_knn_blend_full,0.5937225202439913,0.5917995881413034,-0.00210723084938369,-0.0014826186570310318,0.013422134040563614,0.6185065302503465,0.5899782304552127,0.010602210080501473,0.388,0.46914285714285714,0.5934649117347908,0.5781342569684098,0.6185065302503465,0.5874089061189494,0.5917995881413034,0.5986238095141319,0.003806885296954707,0.015065978175275562,0.584,0.6528403128577266,-0.005997152224775209,0.012761232991664588,0.392,0.6385502921504717,0.0,0.0,0.0,0.48207541875641857,-0.003978734201193455,0.008418752740460143,0.412,0.5598231424683008,-0.003163709612917691,0.01321139939079244,0.52,0.5566968850064113,-0.006407985493299503,0.011961127372384325,0.324,0.6412377524330282,-0.000829896984730147,0.012796979892933238,0.484,0.9835894941244576,0.019845011042731488,0.9821717523115792,0.014447576488596885,0.9785181704890252,0.020071167971173687,0.5909674034596559
residual_single_model_opt_ridge_logit_te_full/ridge_residual_full,0.5937259004584924,0.5915783930819647,-0.002103850634882609,-0.0017038137163697398,0.013511841300028303,0.6186435298677131,0.5900119117951828,0.011047958160505656,0.388,0.46914285714285714,0.5937752909187604,0.5780556106444784,0.6186435298677131,0.5872543731875386,0.5915783930819647,0.5986238095141319,0.003806885296954707,0.015065978175275562,0.584,0.6528403128577266,-0.005997152224775209,0.012761232991664588,0.392,0.6385502921504717,-4.8849813083506885e-18,1.3766765505351941e-17,0.0,0.48207541875641857,-0.003978734201193455,0.008418752740460143,0.412,0.560058911848091,-0.003864918358064694,0.01633163595082172,0.52,0.5566968850064113,-0.006407985493299503,0.011961127372384325,0.324,0.6412377524330282,-0.000829896984730147,0.012796979892933238,0.484,0.9842480402622682,0.019669104098225643,0.982634762360396,0.014572381582799178,0.976535844689891,0.020266640746337064,0.5910189426049993
pattern_safe_candidates_20260622/q1_s2down_s4full,0.5932837793178657,0.585600815844418,-0.0025459717755093036,-0.0076813909539164005,0.014773799957248803,0.6212872045019564,0.5899869026270927,0.011672012927192587,0.11028571428571429,0.256,0.5912544395298548,0.5778382451279832,0.6212872045019564,0.5909440141550462,0.585600815844418,0.5984263840830734,0.001879180925109512,0.017820126062224766,0.5,0.6505980290149822,0.0,0.0,0.0,0.6385502921504717,0.0,0.0,0.0,0.48132484316497526,0.0,0.0,0.0,0.5596978426582061,-0.020468935042142956,0.020468935042142956,0.0,0.5557640408216769,0.0,0.0,0.0,0.645546886496263,-0.02738426136038941,0.04341502938598039,0.272,0.993596601251053,0.008930338236779104,0.9893350943403629,0.011354660301913023,0.9720867610065547,0.021980254110697064,0.5910757530127709
direction_gated_search_20260622/precision55_lowrisk,0.5911252423666499,0.5746944421762812,-0.004704508726725121,-0.01858776462205325,0.015293753448948743,0.6189520832995352,0.5902175629348271,0.0065169806773336635,0.10628571428571429,0.026857142857142857,0.5938269088627006,0.5812432884134002,0.6189520832995352,0.5866247534293783,0.5746944421762812,0.599646734684004,-0.00936908344256825,0.00936908344256825,0.0,0.6507967780496403,0.006541999378254896,0.006541999378254896,0.436,0.6386635413201439,0.0009885936644600751,0.0009885936644600751,0.012,0.481400079930618,-0.0006724476754752355,0.0006724476754752355,0.0,0.5654989274383425,-0.01957985148830497,0.01957985148830497,0.0,0.5557640408216769,0.0,0.0,0.0,0.6397528382993646,0.008466889092272214,0.008466889092272214,0.296,0.9840569882196972,0.02001670174360726,0.9948298227187199,0.0036493138532621462,0.9656459686944401,0.017932092561871848,0.5911777600275945
