candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_worst,pseudo_public_logloss,test_abs_delta_mean_vs_anchor,test_up_rate_vs_anchor,test_down_rate_vs_anchor,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,pseudo_Q1,delta_mean_Q1,delta_abs_Q1,up_rate_Q1,pseudo_Q2,delta_mean_Q2,delta_abs_Q2,up_rate_Q2,pseudo_Q3,delta_mean_Q3,delta_abs_Q3,up_rate_Q3,pseudo_S1,delta_mean_S1,delta_abs_S1,up_rate_S1,pseudo_S2,delta_mean_S2,delta_abs_S2,up_rate_S2,pseudo_S3,delta_mean_S3,delta_abs_S3,up_rate_S3,pseudo_S4,delta_mean_S4,delta_abs_S4,up_rate_S4,corr_to_last_guard_0p008_last0.588383_full0.587743,mean_abs_diff_to_last_guard_0p008_last0.588383_full0.587743,corr_to_target_select_public_tight_last0.572477_full0.592635,mean_abs_diff_to_target_select_public_tight_last0.572477_full0.592635,corr_to_02_guarded_targetwise,mean_abs_diff_to_02_guarded_targetwise,selector_score
pair_logit_direction_gated_ablation_20260622__core_plus_q3__pattern_safe_candidates_20260622__q1_s2down25_s4up25_w0p25,0.5943214165092991,0.5875500722846025,-0.0015083345840758433,-0.00573213451373189,0.014112007939308733,0.6217787929610488,0.5890374009631759,0.003566664707810545,0.112,0.152,0.590877711276371,0.5812154674092295,0.6217787929610488,0.5907951362519341,0.5875500722846025,0.598329982928128,-0.0009033327456366851,0.015755179637521897,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385355837333695,0.0002675906488580011,0.00026759064885801756,0.012,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5594223023474839,-0.0063211679868476695,0.0063211679868476825,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6392870247316152,0.0026227146814461273,0.0026227146814461417,0.272,0.9860006470636351,0.017568696511588322,0.9895074708305525,0.006238284665995116,0.9854864758829142,0.014959965793360737,0.5898500013013757
pair_logit_pattern_safe_candidates_20260622__q1_s2down_only__direction_gated_ablation_20260622__core_plus_q3_w0p35,0.5937863305549859,0.5836578904327734,-0.002043420538389129,-0.009624316365561048,0.014435339900777342,0.6217443622799829,0.58900433181714,0.004143350790474354,0.08228571428571428,0.152,0.5911523578693524,0.581854315784553,0.6217443622799829,0.5908923895421607,0.5836578904327734,0.598730068087715,-0.005401282860258674,0.012387776362898513,0.5,0.6505980290149822,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385733665993271,0.000667758998495341,0.0006677589984953583,0.012,0.48132484316497526,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5586315110828272,-0.013070273754816633,0.013070273754816647,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6394084639484754,0.002877646417109865,0.0028776464171098846,0.064,0.9871412737547798,0.01800321340086275,0.9951189257731398,0.004620303985559581,0.9783282712342822,0.015325661788472887,0.5898503993358931
pair_logit_pattern_safe_candidates_20260622__q1_s2down75_s4up75__direction_gated_ablation_20260622__core_plus_q2q3_w0p35,0.5936055164396586,0.582962878528542,-0.0022242346537163504,-0.010319328269792427,0.01426233875116166,0.6208062094711779,0.5890042547205075,0.004435104781101001,0.12171428571428572,0.152,0.5917854927625212,0.5810805543601723,0.6208062094711779,0.5916674618707857,0.582962878528542,0.598730068087715,-0.005401282860258674,0.012387776362898513,0.5,0.6506261520553994,0.001745921281815899,0.001745921281815913,0.068,0.6385733665993271,0.000667758998495341,0.0006677589984953583,0.012,0.48132484316497526,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5584423914815723,-0.011341326774789297,0.011341326774789313,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6395689208328865,0.004902950049707833,0.0049029500497078495,0.272,0.9872058298587361,0.018034886881673855,0.9949232138297809,0.004185760537882576,0.9792187446295149,0.015679049312966445,0.5898504248014986
pair_logit_pattern_safe_candidates_20260622__q1_s2down50_s4up50__direction_gated_ablation_20260622__core_plus_q3_w0p25,0.5938437105594748,0.5838448978956007,-0.0019860405339001685,-0.009437308902733754,0.014356042824616803,0.6216143422461575,0.5890209677005931,0.003728696989817914,0.112,0.152,0.5911240027092683,0.5818028976672602,0.6216143422461575,0.5912082128337863,0.5838448978956007,0.5989377256260072,-0.006532593064695746,0.011532548828781124,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385939229914109,0.0007622434012160559,0.0007622434012160724,0.012,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5583738710432644,-0.009567424899679005,0.009567424899679017,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6395543412418346,0.0042386617990490955,0.004238661799049109,0.272,0.9865439487679509,0.018635622384237892,0.994265284161928,0.004452585692555503,0.9797113234746387,0.015169612338333626,0.5898506307515184
pair_logit_pattern_safe_candidates_20260622__q1_s2down75_s4up75__direction_gated_ablation_20260622__core_plus_q2_w0p25,0.59344315506482,0.5839571203568017,-0.002386596028554955,-0.009325086441532737,0.013754037992126985,0.6196237319315673,0.589038870530765,0.00414268596839491,0.12,0.152,0.5916242147316126,0.5806322351929646,0.6196237319315673,0.5916960696351641,0.5839571203568017,0.5989377256260072,-0.006532593064695746,0.011532548828781124,0.5,0.650648126806751,0.002011742087711485,0.0020117420877114995,0.068,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5584407121888602,-0.010728168151598265,0.010728168151598279,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.639606352956613,0.004726342710673386,0.0047263427106734,0.272,0.9868145559885745,0.018439246662993087,0.9947826599076163,0.004173619607204592,0.9787262614462097,0.015577692171226381,0.5898508530094232
pair_logit_pattern_safe_candidates_20260622__q1_s2down75_s4up75__direction_gated_ablation_20260622__core_plus_s1_w0p75,0.5931172336356346,0.5830842677903275,-0.002712517457740371,-0.010197939008006918,0.0146987075019658,0.6215000891523665,0.5889638242623716,0.005072666176568806,0.11028571428571429,0.15314285714285714,0.5904417199754846,0.580470607207873,0.6215000891523665,0.5904812733501316,0.5830842677903275,0.598329982928128,-0.0009033327456366851,0.015755179637521897,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4813365601425144,-0.0003553008299161203,0.0003553008299161481,0.0,0.558701312282697,-0.013804870025920932,0.013804870025920945,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6394665524961306,0.005593312742622578,0.005593312742622592,0.272,0.9884741468434891,0.016017457073588617,0.994026751633101,0.005583142376132127,0.9806040622901364,0.016033316260334298,0.5898509396227669
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__pattern_safe_candidates_20260622__q1_s2down_only_w0p5,0.5945484985654227,0.5870011516059235,-0.0012812525279523035,-0.006281055192410956,0.014393680082890851,0.6226441637949642,0.5890062936302868,0.004206609312998807,0.07142857142857142,0.152,0.5921021525886029,0.581934467687592,0.6226441637949642,0.5895966922911177,0.5870011516059235,0.5977379022026981,0.0009740495881623037,0.008977330148848566,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5596978426582061,-0.020468935042142953,0.020468935042142967,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.639371105398998,-2.6645352591003758e-18,1.9984014443252817e-17,0.0,0.987730468093117,0.01639574185097291,0.9936857430270754,0.006360316192391434,0.9782150140378957,0.014915732908436508,0.5898521759138213
pair_logit_pattern_safe_candidates_20260622__q1_s2down_only__direction_gated_ablation_20260622__core_plus_q2q3_w0p35,0.5937258294925617,0.5828941715491796,-0.0021039216008132966,-0.010388035249154881,0.014244541772719487,0.6209313939996939,0.5890083493943424,0.0043927681164480535,0.092,0.152,0.591987215565816,0.5815018301435317,0.6209313939996939,0.5915736702877534,0.5828941715491796,0.598730068087715,-0.005401282860258674,0.012387776362898513,0.5,0.6506261520553994,0.001745921281815899,0.001745921281815913,0.068,0.6385733665993271,0.000667758998495341,0.0006677589984953583,0.012,0.48132484316497526,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5586315110828272,-0.013070273754816633,0.013070273754816647,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6394084639484754,0.002877646417109865,0.0028776464171098846,0.064,0.9871458544384051,0.018087205602923616,0.9953472540089012,0.004370886659585882,0.9781802266169982,0.015575079114446585,0.5898523595264719
pair_logit_direction_gated_ablation_20260622__core_q1down_s2tight_s4mid__pattern_safe_candidates_20260622__q1_s2down_only_w0p75,0.5933972464402427,0.5846397548452605,-0.0024325046531322725,-0.008642451953073893,0.013995116232944933,0.62041143884573,0.5890333008452385,0.003988930159094851,0.08628571428571429,0.152,0.5905440296032829,0.5807776953223083,0.62041143884573,0.5910518904527022,0.5846397548452605,0.5989377256260072,-0.006532593064695746,0.011532548828781124,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5585722235320464,-0.011956206511455746,0.011956206511455762,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6394859516065092,0.0044337557734269615,0.004433755773426979,0.104,0.9869239165065875,0.018213865820134012,0.9949818092704782,0.004429328221816018,0.9780954665393271,0.015372571582098454,0.5898527245616586
pair_logit_pattern_safe_candidates_20260622__s2down_s4up_noq1__direction_gated_ablation_20260622__core_plus_s1_w0p85,0.5932470730403832,0.5839457123498458,-0.002582678052991838,-0.009336494448488608,0.014803235605702432,0.6219220905842514,0.5889938691036437,0.003973223192786924,0.038857142857142854,0.09428571428571429,0.5914190674571806,0.5803894516072593,0.6219220905842514,0.5889714488167982,0.5839457123498458,0.5976906688531267,-0.0014002575043243106,0.0014002575043243275,0.0,0.6505980290149822,2.220446049250313e-19,1.532107773982716e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3100631690576846e-17,0.0,0.4813217658684389,-0.00021023561104008837,0.00021023561104011702,0.0,0.5593459090362368,-0.01873864079278882,0.018738640792788832,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6396863779805735,0.007463428441355118,0.007463428441355132,0.272,0.9880108533447989,0.01667885145678195,0.9947348017719809,0.004930025553046234,0.9779416071665095,0.014670698400466918,0.5898532275797125
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__pattern_safe_candidates_20260622__s2down_s4up_noq1_w0p25,0.5940245460721577,0.5868289432796685,-0.001805205021217282,-0.00645326351866593,0.014558510609357873,0.6223923203082856,0.5890114919591694,0.0037943914087470152,0.038857142857142854,0.08057142857142857,0.5917328589430104,0.5809751651527434,0.6223923203082856,0.5887549421767515,0.5868289432796685,0.5976921407331661,1.3322676295501879e-18,1.8873791418627663e-17,0.0,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5596978426582061,-0.020468935042142953,0.020468935042142967,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6394532551707071,0.0060918048190860144,0.006091804819086029,0.272,0.9877518097657441,0.0168079597552247,0.9939876858271,0.0053856790044022025,0.9778510259529373,0.01441048287788075,0.5898532492318996
pair_logit_pattern_safe_candidates_20260622__q1_s2down50_s4up50__pattern_safe_candidates_20260622__q1_s2down_only_w0p65,0.594251186435707,0.5871141210768653,-0.0015785646576680357,-0.0061680857214690965,0.014353543201650483,0.6222137865606608,0.5889880550750137,0.004927143405629959,0.11028571428571429,0.152,0.5908744395065825,0.5811362317412977,0.6222137865606608,0.5905170499517914,0.5871141210768653,0.5984263840830734,0.0018791809251095116,0.017820126062224766,0.5,0.6505980290149822,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6385502921504717,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.48132484316497526,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5589830545834179,-0.014043430451454234,0.014043430451454252,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6392697417064983,0.0026264473257305776,0.0026264473257305923,0.272,0.9879985482191243,0.015675207758341754,0.9919447093568668,0.006956840289733622,0.9821256961995276,0.015842346377803768,0.5898535465372652
pair_logit_direction_gated_ablation_20260622__core_plus_q2__pattern_safe_candidates_20260622__q1_s2down25_s4up25_w0p85,0.593611976960527,0.5842267050959198,-0.0022177741328479605,-0.009055501702414648,0.013540915200017944,0.6193323814541757,0.5890667184998423,0.003667169943193346,0.12,0.152,0.5918808717255037,0.5808969057251617,0.6193323814541757,0.5920282296286147,0.5842267050959198,0.5991887211982125,-0.0076659566000101195,0.010671605237047842,0.5,0.650674763933584,0.002276717160660788,0.0022767171606608025,0.068,0.6385502921504717,-2.4424906541753442e-18,1.3100631690576846e-17,0.0,0.48132484316497526,9.992007221626408e-19,2.7644553313166398e-17,0.0,0.5583764364876802,-0.00875077638318713,0.008750776383187144,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6395879317422949,0.003971090821457542,0.0039710908214575565,0.272,0.9860647857092382,0.01918233380191548,0.9942220245881563,0.004182590473473616,0.9790927683164498,0.015337022336140912,0.589853779358139
pair_logit_pattern_safe_candidates_20260622__q1_s2down_only__direction_gated_ablation_20260622__core_plus_s1_w0p5,0.5931892261177296,0.5824253920293109,-0.0026405249756453752,-0.01085681476902356,0.014519936589285888,0.6211868025854355,0.5889935590849327,0.004484782859020515,0.08057142857142857,0.15314285714285714,0.5908602317922667,0.5812798479818807,0.6211868025854355,0.5905095232566167,0.5824253920293109,0.5984995462812148,-0.003708916837260009,0.01366029657427088,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4814356418424899,-0.0007338171332284013,0.000733817133228429,0.0,0.5587723714243416,-0.014753954398432316,0.01475395439843233,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6393349920593527,0.002245411907211886,0.002245411907211904,0.064,0.9877859350279226,0.01719024729894453,0.9954257193630531,0.004978679545925829,0.978241586828267,0.015568579258176948,0.5898540994001675
pair_logit_pattern_safe_candidates_20260622__s2down_s4up_noq1__pattern_safe_candidates_20260622__q1_s2down75_s4up75_w0p75,0.5937800877203456,0.5862894572461,-0.0020496633730293645,-0.00699274955223439,0.014631972561320775,0.6222441158731665,0.5889887077114316,0.004468948674973553,0.11028571428571429,0.152,0.5912731752388412,0.580492718273446,0.6222441158731665,0.5891556527563181,0.5862894572461,0.5976335521811216,0.0004952822785233109,0.004504673485562065,0.5,0.6505980290149822,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6385502921504717,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.48132484316497526,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5594111073406541,-0.019257612567916995,0.01925761256791701,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6396390893061398,0.007520354671335699,0.007520354671335712,0.272,0.9883487243233571,0.016133402488998156,0.9940913441256292,0.005443755529412925,0.978517321026904,0.015127770708673235,0.5898543747997469
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__direction_gated_ablation_20260622__core_plus_q2_w0p15,0.5935438495294306,0.5839827552855281,-0.0022859015639443703,-0.009299451512806312,0.013613128121621451,0.6194071898673484,0.5890680962941298,0.003540860761331262,0.018857142857142857,0.09314285714285714,0.5920882234327054,0.5808713262773704,0.6194071898673484,0.5916559721241708,0.5839827552855281,0.5990589259658815,-0.007969682231240739,0.007969682231240756,0.0,0.650674763933584,0.0022767171606607865,0.0022767171606608034,0.068,0.6385502921504717,-6.439293542825908e-18,1.532107773982716e-17,0.0,0.48132484316497526,-4.8849813083506885e-18,2.9531932455029166e-17,0.0,0.5585404687032849,-0.010848991532007022,0.010848991532007036,0.0,0.5557640408216769,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6395633393190344,0.0036906344054101433,0.0036906344054101615,0.064,0.9861306568559525,0.019206500782077276,0.9949087377138249,0.003975609774494201,0.9779466777307141,0.015065277123302119,0.5898549785230508
