target,source,full_logloss,last_logloss,pred_std,pred_mean
Q1,seq_S4_1_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p25_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_0p15,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_0p3,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_0p45,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_0p6,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_0p8,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,seq_S4_1p5_1,0.5904248838716277,0.6185058715032128,0.21269611440795771,0.49503698222018716
Q1,anchor_temp_1p08,0.590507465978051,0.6185673366584358,0.2245120182562709,0.49458330924132965
Q1,constrained_target_blend_logit_newton__composite,0.5912018454223922,0.5975116377918059,0.22586236234134668,0.49749179594925685
Q1,anchor_temp_0p92,0.5913024400804814,0.6192119047169299,0.20014498999378025,0.4954959000820352
Q1,anchor_temp_1p15,0.5913167696414997,0.6192219933368992,0.2342787191183164,0.49419306137825725
Q1,anchor_temp_0p85,0.5929109974613491,0.6204879627514835,0.18853004196964454,0.4958989204019055
Q1,constrained_target_blend_logit_newton__last,0.5939493230903995,0.5962395054298064,0.22717527757083172,0.4990072175948839
Q1,residual_single_model_opt_ridge_logit_newton__ridge_residual_last,0.5979150589904836,0.5963948403265755,0.23201990950967405,0.4999802697667225
Q1,seq_Q1_1_0p15,0.6336465226475491,0.7019212570377181,0.24782410158995696,0.4905257073203312
Q1,seq_Q1_1_0p3,0.6351570612959512,0.7041556485353261,0.25133553689966914,0.4905902682652277
Q1,seq_Q1_0p8_0p15,0.6367014598456657,0.704169435612814,0.22296854009310973,0.49219487442149507
Q1,seq_Q1_1_0p45,0.6371864085327583,0.7069802073374472,0.2550298316715703,0.490621529076872
Q1,seq_Q1_0p8_0p3,0.6373592725748957,0.7056945406153273,0.2263164525880302,0.49242508272213237
Q1,seq_Q1_1p25_0p15,0.6375447546519505,0.7051418036167725,0.2750288308406708,0.48870822480333886
Q1,seq_Q1_0p8_0p45,0.6384510911834003,0.7077275720082977,0.229893790590406,0.49262747549023833
Q1,seq_Q1_1_0p6,0.6397557133810299,0.7104458491686503,0.25889643935013296,0.4906187086124227
Q1,seq_Q1_0p8_0p6,0.6399976543464674,0.7103171683827147,0.23369175591919686,0.4927997655450333
