target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,candidate,selection_mode
S2,ridge|ridge1|recent_resid|top80,ridge,ridge1,recent_resid,80,0.3,0.6180521097754302,0.5835610931019902,0.05793170408572201,-0.039254229793443174,0.6527518799386727,0.5996885501377337,0.6443729206827896,0.5449085881693562,0.7138511283643137,0.5835610931019902,ridge_residual_last,last
S3,ridge|ridge1|uniform|top160,ridge,ridge1,uniform,160,0.05,0.5979993838269347,0.5954149502737207,0.05644800930524663,-0.005264074716852862,0.6572385107211506,0.5026270411030399,0.5287988935580076,0.724804820072314,0.6465534018013543,0.5954149502737207,ridge_residual_last,last
S4,ridge|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.0,0.630799037604625,0.5886543846409902,0.0,0.0,0.5941676182721094,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902,ridge_residual_last,last
Q1,ridge|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859474,0.6185058715032128,ridge_residual_full,full
Q2,ridge|ridge1|recent_resid|top80,ridge,ridge1,recent_resid,80,0.05,0.6917589050504359,0.6478792162217163,-0.0011209515734865727,0.009794846921314937,0.6649997539673332,0.7070636828746033,0.6253717747652362,0.7943275378372953,0.6839677932686206,0.6478792162217163,ridge_residual_full,full
Q3,ridge|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.0,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534,ridge_residual_full,full
S1,ridge|ridge1|subject_class|top80,ridge,ridge1,subject_class,80,0.03,0.48981259760395585,0.43563230262256414,-0.0025395556098961602,-0.013912163394412036,0.44268429096896306,0.47039850232795505,0.4879766169515885,0.5317099887651842,0.5220078497118209,0.43563230262256414,ridge_residual_full,full
S2,ridge|ridge1|recent_class|top80,ridge,ridge1,recent_class,80,0.1,0.5546303811446845,0.598322132868772,-0.005490024545023675,-0.024493190026661393,0.6061618963265591,0.575284840360351,0.5215109027358491,0.5255376080567552,0.5535102058139818,0.598322132868772,ridge_residual_full,full
S3,ridge|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.3,0.5290702031338834,0.6258494380099946,-0.01248117138780469,0.025170413019421023,0.6391360961734489,0.4656716500298292,0.5121731337453329,0.5768273563216595,0.47557164724651546,0.6258494380099946,ridge_residual_full,full
S4,ridge|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.0,0.630799037604625,0.5886543846409902,0.0,0.0,0.5941676182721094,0.6568138600711415,0.5959304507305941,0.649066667040829,0.6602097780743036,0.5886543846409902,ridge_residual_full,full
