target,fold,model,param_profile,weight_profile,top_k,features,weight_min,weight_max,weight_std,delta_std_val
Q2,1,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.28953460221279154
Q2,2,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.29385332273094494
Q2,3,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.1998474574571516
Q2,4,ridge,ridge30,uniform,80,80,1.0,1.0,0.0,0.5548459519084009
Q2,0,ridge,ridge30,subject_class,80,80,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.23496435109097086
Q2,1,ridge,ridge30,subject_class,80,80,0.7064029969484682,1.556954038069732,0.2088245410145694,0.2826113213174072
Q2,2,ridge,ridge30,subject_class,80,80,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.29969387176226214
Q2,3,ridge,ridge30,subject_class,80,80,0.6903658060239651,1.6072749544068028,0.22935723472736116,0.21000969314021375
Q2,4,ridge,ridge30,subject_class,80,80,0.7531888587965279,1.4320774518465347,0.1825327141307405,0.5177226377220931
Q2,0,ridge,ridge30,recent_class,80,80,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.24532299559774012
Q2,1,ridge,ridge30,recent_class,80,80,0.2786021224026623,2.625933654531812,0.47986961804952605,0.3010661320240064
Q2,2,ridge,ridge30,recent_class,80,80,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.3333346875216287
Q2,3,ridge,ridge30,recent_class,80,80,0.31875489502607407,3.07487519703036,0.551869692444577,0.22740805017133145
Q2,4,ridge,ridge30,recent_class,80,80,0.3852755171778563,2.451898783989217,0.416811083883251,0.5321079517774295
Q2,0,ridge,ridge30,recent_resid,80,80,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.2585634645349387
Q2,1,ridge,ridge30,recent_resid,80,80,0.1580625942308832,3.266252256803107,0.6358221550601525,0.33684132215072005
Q2,2,ridge,ridge30,recent_resid,80,80,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.36405405429545157
Q2,3,ridge,ridge30,recent_resid,80,80,0.19349088632993516,4.056726180846679,0.7943381593091658,0.2431350445506189
Q2,4,ridge,ridge30,recent_resid,80,80,0.24662797832864475,3.3499415033179236,0.5981037951475735,0.4854308820943185
Q2,0,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.4090248333132144
Q2,1,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.4070435566992845
Q2,2,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,0.42531403598780576
Q2,3,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,12.32840151445951
Q2,4,ridge,ridge1,uniform,160,160,1.0,1.0,0.0,2.678704896537021
Q2,0,ridge,ridge1,subject_class,160,160,0.6944947170525303,1.6015586836136328,0.22920391587672992,0.4280895152793142
Q2,1,ridge,ridge1,subject_class,160,160,0.7064029969484682,1.556954038069732,0.2088245410145694,0.41890196370651583
Q2,2,ridge,ridge1,subject_class,160,160,0.7611092951969975,1.4232779923399739,0.1831577748808994,0.44020972021711446
Q2,3,ridge,ridge1,subject_class,160,160,0.6903658060239651,1.6072749544068028,0.22935723472736116,11.670429334858914
Q2,4,ridge,ridge1,subject_class,160,160,0.7531888587965279,1.4320774518465347,0.1825327141307405,2.7853896946521077
Q2,0,ridge,ridge1,recent_class,160,160,0.37343452016961265,2.4930388095277483,0.4198599727096614,0.4168927344758916
Q2,1,ridge,ridge1,recent_class,160,160,0.2786021224026623,2.625933654531812,0.47986961804952605,0.4475341029446769
Q2,2,ridge,ridge1,recent_class,160,160,0.31892883442194425,2.6731519165622135,0.5206801920402029,0.479137445467285
Q2,3,ridge,ridge1,recent_class,160,160,0.31875489502607407,3.07487519703036,0.551869692444577,8.000428520082378
Q2,4,ridge,ridge1,recent_class,160,160,0.3852755171778563,2.451898783989217,0.416811083883251,3.3280128026105666
Q2,0,ridge,ridge1,recent_resid,160,160,0.19748574549559283,3.1067171930031106,0.5692137476718786,0.41590410680899165
Q2,1,ridge,ridge1,recent_resid,160,160,0.1580625942308832,3.266252256803107,0.6358221550601525,0.48526305334413916
Q2,2,ridge,ridge1,recent_resid,160,160,0.18289949084030468,3.3610180494330395,0.7242320486803632,0.5167538648170803
Q2,3,ridge,ridge1,recent_resid,160,160,0.19349088632993516,4.056726180846679,0.7943381593091658,5.876747875330651
Q2,4,ridge,ridge1,recent_resid,160,160,0.24662797832864475,3.3499415033179236,0.5981037951475735,3.758447897146231
Q2,0,ridge,ridge10,uniform,160,160,1.0,1.0,0.0,0.35918197008099995
