candidate,public_proxy,decision_score,full_logloss,last_logloss,q2_full_logloss,q2_last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_mean,tail3_worst,ref_abs_delta_mean,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,feat_total_abs,feat_total_mean,feat_ref_abs,feat_Q1_abs,feat_Q1_mean,feat_Q1_up_rate,feat_Q1_risk,feat_Q2_abs,feat_Q2_mean,feat_Q2_up_rate,feat_Q2_risk,feat_Q3_abs,feat_Q3_mean,feat_Q3_up_rate,feat_Q3_risk,feat_S1_abs,feat_S1_mean,feat_S1_up_rate,feat_S1_risk,feat_S2_abs,feat_S2_mean,feat_S2_up_rate,feat_S2_risk,feat_S3_abs,feat_S3_mean,feat_S3_up_rate,feat_S3_risk,feat_S4_abs,feat_S4_mean,feat_S4_up_rate,feat_S4_risk,feat_risk_mean,source,mode,weight,source_q2_abs
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p65__prob__wm0p2,0.5901840262501163,0.5914118457807681,0.5927208892589011,0.5702312488152959,0.6931734713981327,0.6143235913026686,-0.003108861834473897,-0.023050957983038578,0.016077955756195375,0.5948016742484891,0.6181671945650143,0.00033079730458589397,0.5963977075313307,0.5819961533821795,0.6181671945650143,0.596006579365157,0.5702312488152959,0.008458473667702788,-0.002232622826549577,0.00033079730458589397,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013736165501752945,0.006339818986784222,0.544,0.0055472925771104025,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012085289733495264,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65,prob,-0.2,0.0017459212818159119
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p65__prob__wm0p2,0.5901840262501163,0.5914118457807681,0.5927208892589011,0.5702312488152959,0.6931734713981327,0.6143235913026686,-0.003108861834473897,-0.023050957983038578,0.016077955756195375,0.5948016742484891,0.6181671945650143,0.00033079730458589397,0.5963977075313307,0.5819961533821795,0.6181671945650143,0.596006579365157,0.5702312488152959,0.008458473667702788,-0.002232622826549577,0.00033079730458589397,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013736165501752945,0.006339818986784222,0.544,0.0055472925771104025,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012085289733495264,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p65,prob,-0.2,0.0017459212818159119
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p65__logit__wm0p2,0.5901845291810177,0.5914121971815632,0.5927166131858973,0.5702326791216026,0.6931435388871066,0.6143336034468151,-0.003113137907477692,-0.02304952767673185,0.016070387326825954,0.5947905806076735,0.6181548753576216,0.00033029590582294674,0.5963937240785906,0.5820121356164315,0.6181548753576216,0.5959841873437964,0.5702326791216026,0.008457976971441348,-0.002235554706252871,0.00033029590582294674,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01373268862792287,0.006319295828861164,0.544,0.005547780299679175,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.001208598648002208,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65,logit,-0.2,0.0017459212818159119
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p65__logit__wm0p2,0.5901845291810177,0.5914121971815632,0.5927166131858973,0.5702326791216026,0.6931435388871066,0.6143336034468151,-0.003113137907477692,-0.02304952767673185,0.016070387326825954,0.5947905806076735,0.6181548753576216,0.00033029590582294674,0.5963937240785906,0.5820121356164315,0.6181548753576216,0.5959841873437964,0.5702326791216026,0.008457976971441348,-0.002235554706252871,0.00033029590582294674,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01373268862792287,0.006319295828861164,0.544,0.005547780299679175,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.001208598648002208,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p65,logit,-0.2,0.0017459212818159119
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__prob__wm0p2,0.5901853663301316,0.5914148769691214,0.5927206704924588,0.5702634407452479,0.6931719400330367,0.6145489348123335,-0.003109080600916192,-0.023018766053086503,0.016075716458797268,0.594812556340348,0.6182026389059799,0.00033336950393494865,0.5963592092494336,0.5820059068481829,0.6182026389059799,0.5959715893698162,0.5702634407452479,0.008458892390667262,-0.0022440061487216867,0.00033336950393494865,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013739096562504265,0.006260135731579457,0.544,0.005556579879968973,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012098557309007509,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,prob,-0.2,0.0021443375578397315
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p8__prob__wm0p2,0.5901853663301316,0.5914148769691214,0.5927206704924588,0.5702634407452479,0.6931719400330367,0.6145489348123335,-0.003109080600916192,-0.023018766053086503,0.016075716458797268,0.594812556340348,0.6182026389059799,0.00033336950393494865,0.5963592092494336,0.5820059068481829,0.6182026389059799,0.5959715893698162,0.5702634407452479,0.008458892390667262,-0.0022440061487216867,0.00033336950393494865,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013739096562504265,0.006260135731579457,0.544,0.005556579879968973,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012098557309007509,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p8,prob,-0.2,0.0021443375578397315
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__logit__wm0p2,0.5901858311079033,0.5914152034396629,0.5927168424289205,0.5702646335066002,0.6931451435882686,0.6145572841417988,-0.0031129086644544612,-0.02301757329173426,0.016067990907704464,0.5948016780639465,0.6181901325124084,0.0003330533852026853,0.5963551523532844,0.5820235132590287,0.6181901325124084,0.5959502681728308,0.5702646335066002,0.008458585976572619,-0.0022470684683787057,0.0003330533852026853,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013736951663841758,0.006238699493980322,0.544,0.005557758299330758,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012100240765238628,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,logit,-0.2,0.0021443375578397315
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p8__logit__wm0p2,0.5901858311079033,0.5914152034396629,0.5927168424289205,0.5702646335066002,0.6931451435882686,0.6145572841417988,-0.0031129086644544612,-0.02301757329173426,0.016067990907704464,0.5948016780639465,0.6181901325124084,0.0003330533852026853,0.5963551523532844,0.5820235132590287,0.6181901325124084,0.5959502681728308,0.5702646335066002,0.008458585976572619,-0.0022470684683787057,0.0003330533852026853,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013736951663841758,0.006238699493980322,0.544,0.005557758299330758,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012100240765238628,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p8,logit,-0.2,0.0021443375578397315
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9__prob__wm0p2,0.5901862689383105,0.591416979922834,0.5927206136537392,0.5702848879234294,0.6931715421619993,0.6146990650596027,-0.003109137439635812,-0.02299731887490508,0.01607434660494109,0.5948199033629522,0.6182263602271744,0.00033548967395840873,0.5963339138401433,0.5820121881264299,0.6182263602271744,0.5959484619382529,0.5702848879234294,0.008459162718967255,-0.0022515644044989146,0.00033548967395840873,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01374098886060422,0.006207227941138861,0.544,0.005562722193158013,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012107332042134709,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,prob,-0.2,0.002408876510042714
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p9__prob__wm0p2,0.5901862689383105,0.591416979922834,0.5927206136537392,0.5702848879234294,0.6931715421619993,0.6146990650596027,-0.003109137439635812,-0.02299731887490508,0.01607434660494109,0.5948199033629522,0.6182263602271744,0.00033548967395840873,0.5963339138401433,0.5820121881264299,0.6182263602271744,0.5959484619382529,0.5702848879234294,0.008459162718967255,-0.0022515644044989146,0.00033548967395840873,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01374098886060422,0.006207227941138861,0.544,0.005562722193158013,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012107332042134709,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p9,prob,-0.2,0.002408876510042714
q2micro__public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p9__logit__wm0p2,0.5901867102343882,0.5914172932830669,0.5927171406178452,0.5702860097404517,0.6931472309107419,0.6147069177787599,-0.003112610475529798,-0.022996197057882695,0.016066398744034392,0.5948091549952825,0.6182137088855298,0.00033530752314663915,0.5963295944114019,0.582031425058619,0.6182137088855298,0.5959277463598659,0.5702860097404517,0.008458991785381974,-0.0022547490261927033,0.00033530752314663915,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01373979232550725,0.00618493558928234,0.544,0.005564412987550028,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.001210974746269473,public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p9,logit,-0.2,0.002408876510042714
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight_logit_anchorblend_w0p9__logit__wm0p2,0.5901867102343882,0.5914172932830669,0.5927171406178452,0.5702860097404517,0.6931472309107419,0.6147069177787599,-0.003112610475529798,-0.022996197057882695,0.016066398744034392,0.5948091549952825,0.6182137088855298,0.00033530752314663915,0.5963295944114019,0.582031425058619,0.6182137088855298,0.5959277463598659,0.5702860097404517,0.008458991785381974,-0.0022547490261927033,0.00033530752314663915,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.01373979232550725,0.00618493558928234,0.544,0.005564412987550028,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.001210974746269473,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight_logit_anchorblend_w0p9,logit,-0.2,0.002408876510042714
q2micro__public_aware_stack_blend_20260622_target_select_public_tight__prob__wm0p2,0.5901872079633715,0.5914193840989097,0.5927206234829209,0.5703063192196453,0.6931716109662713,0.6148490841331138,-0.003109127610454121,-0.02297588757868918,0.016073077420491765,0.5948273222583976,0.6182501513000483,0.00033908157475369595,0.5963089160545513,0.5820182740088734,0.6182501513000483,0.595925496255499,0.5703063192196453,0.008459425608916953,-0.0022590969927956998,0.00033908157475369595,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013742829090252097,0.006154499823061365,0.544,0.005568823108307307,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012116047635205127,public_aware_stack_blend_20260622/target_select_public_tight,prob,-0.2,0.0026725171004301725
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight__prob__wm0p2,0.5901872079633715,0.5914193840989097,0.5927206234829209,0.5703063192196453,0.6931716109662713,0.6148490841331138,-0.003109127610454121,-0.02297588757868918,0.016073077420491765,0.5948273222583976,0.6182501513000483,0.00033908157475369595,0.5963089160545513,0.5820182740088734,0.6182501513000483,0.595925496255499,0.5703063192196453,0.008459425608916953,-0.0022590969927956998,0.00033908157475369595,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013742829090252097,0.006154499823061365,0.544,0.005568823108307307,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012116047635205127,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,prob,-0.2,0.0026725171004301725
q2micro__public_aware_stack_blend_20260622_target_select_public_tight__logit__wm0p2,0.5901876275304933,0.5914196885959405,0.5927175551555706,0.570307444665041,0.693150132674819,0.6148569622508847,-0.0031121959378044295,-0.022974762133293414,0.016064810917386926,0.5948166948753397,0.6182373425639158,0.00033904822787996685,0.5963041618679217,0.5820395982117404,0.6182373425639158,0.5959052973970624,0.570307444665041,0.008459397417664462,-0.0022624333050688876,0.00033904822787996685,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013742631751484668,0.006131145637149051,0.544,0.005571069724453195,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012119257086842111,public_aware_stack_blend_20260622/target_select_public_tight,logit,-0.2,0.0026725171004301725
q2micro__public_aware_stack_blend_with_lgbm_source_20260622_target_select_public_tight__logit__wm0p2,0.5901876275304933,0.5914196885959405,0.5927175551555706,0.570307444665041,0.693150132674819,0.6148569622508847,-0.0031121959378044295,-0.022974762133293414,0.016064810917386926,0.5948166948753397,0.6182373425639158,0.00033904822787996685,0.5963041618679217,0.5820395982117404,0.6182373425639158,0.5959052973970624,0.570307444665041,0.008459397417664462,-0.0022624333050688876,0.00033904822787996685,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013742631751484668,0.006131145637149051,0.544,0.005571069724453195,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0012119257086842111,public_aware_stack_blend_with_lgbm_source_20260622/target_select_public_tight,logit,-0.2,0.0026725171004301725
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_4__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_4,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_5__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_5,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_6__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_6,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_7__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__balanced_Q2_only_7,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_4__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_4,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_5__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_5,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_6__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_6,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_7__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__q2_force_Q2_only_7,prob,-0.2,0.0066060370502962484
q2micro__guarded_lgbm_integration_20260623_v2_public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__tight_Q2_only_4__prob__wm0p2,0.5902128013664039,0.5914317798420792,0.5928078181794129,0.5703745947063967,0.6937819738417155,0.6153270125403743,-0.003021932913962133,-0.0229076120919377,0.0161459911188734,0.594950118131986,0.6184951405408868,0.00023181864016815924,0.5964232131792411,0.5819743260278764,0.6184951405408868,0.5959806191486745,0.5703745947063967,0.008356477726670603,-0.002230094568673083,0.00023181864016815924,0.009195887182961687,-0.004601881296890966,0.472,0.0004597943591480844,0.013022193914527644,0.00635751679191968,0.544,0.005224235582345472,0.0009885936644600751,0.0009885936644600751,0.012,0.0002471484161150188,0.0015445348168980114,-0.0015445348168980114,0.0,0.0007722674084490057,0.025277245415574582,-0.025277245415574582,0.0,0.0012638622707787292,0.0,0.0,0.0,0.0,0.008466889092272214,0.008466889092272214,0.296,0.0001693377818454443,0.0011623779740973935,guarded_lgbm_integration_20260623_v2/public_aware_stack_blend_20260622_target_select_public_tight_logit_anchorblend_w0p8__tight_Q2_only_4,prob,-0.2,0.0066060370502962484
