target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.2,0.5855061662467678,0.6122964059937439,-0.0049187176248599584,-0.006209465509468881,0.6160101934850893,0.5357277727096492,0.6142860294421408,0.5767375834163517,0.5921484162009542,0.6122964059937439
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.2,0.5857147977501799,0.6155831382124662,-0.004710086121447854,-0.0029227332907465486,0.619679342118934,0.5310759915429512,0.6163585639961542,0.579523034349786,0.5902001834781291,0.6155831382124662
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top120,ridge,ridge1,recent_class,120,0.05,0.5908958924177141,0.6167116357618486,0.0004710085460863933,-0.0017942357413641696,0.621610286750927,0.5478504607931959,0.6275781270466693,0.5913625208491403,0.5745863448009823,0.6167116357618486
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.08,0.5878933005324247,0.6173437511030481,-0.002531583339203003,-0.0011621204001647234,0.6220449784510913,0.5370509488785732,0.6250173029901317,0.5860118968033364,0.5781571951821106,0.6173437511030481
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.08,0.589290710505176,0.6172192911559459,-0.0011341733664517184,-0.001286580347266919,0.6220848428601731,0.5481127374431792,0.6231773162015025,0.5850329221589646,0.5764223845895186,0.6172192911559459
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.12,0.5874066922579533,0.6177092696028853,-0.003018191613674448,-0.0007966019003274871,0.6222344026366099,0.5330337468362573,0.6231426788630008,0.5875822009449938,0.5799593427549086,0.6177092696028853
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top120,ridge,ridge1,uniform,120,0.05,0.5913521308818867,0.6169570168664307,0.0009272470102589248,-0.0015488546367821154,0.6222364407689323,0.549826619269175,0.6269536437244976,0.5915999109090319,0.5749451636671059,0.6169570168664307
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.03,0.5905528032466786,0.6177740802950575,0.0001279193750508556,-0.0007317912081552524,0.6226338777891919,0.5449676198944242,0.6295770320577283,0.591715553469312,0.572566616740686,0.6177740802950575
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top80,ridge,ridge1,recent_class,80,0.03,0.590389313020471,0.6182834259386819,-3.557085115668546e-05,-0.00022244556453088205,0.6232424344939185,0.5468596142423913,0.6283695136091841,0.5902420933270374,0.571939630221778,0.6182834259386819
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.02,0.5905736145059677,0.6183364760060958,0.00014873063433995526,-0.00016939549711703084,0.6232569685006626,0.5438637739762806,0.629857125303527,0.592620653239619,0.5721412269419043,0.6183364760060958
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.02,0.5897230605563436,0.6184535485585874,-0.0007018233152841225,-5.232294462542697e-05,0.6233280203833773,0.5407607328377562,0.6297281728678462,0.5918665081702535,0.5719235115750722,0.6184535485585874
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top120,ridge,ridge3,uniform,120,0.01,0.5905031112121826,0.6184167444781529,7.822734055484837e-05,-8.912702505992076e-05,0.6233312573212556,0.5435875839101164,0.6303856612966382,0.593079873561091,0.5710333213407479,0.6184167444781529
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.01,0.5900985302099975,0.6185044723545707,-0.00032635366163025203,-1.3991486420561472e-06,0.6233951270299551,0.5418958024516918,0.6305132538310964,0.5924730746041039,0.5711760499742715,0.6185044723545707
Q1,ridge|logit_newton|bins_te|ridge3|recent_resid|top40,ridge,ridge3,recent_resid,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_class|top40,ridge,ridge10,recent_class,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_resid|top40,ridge,ridge10,recent_resid,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top80,ridge,ridge1,recent_resid,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top80,ridge,ridge3,uniform,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top80,ridge,ridge3,recent_class,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_resid|top80,ridge,ridge3,recent_resid,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top80,ridge,ridge10,uniform,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_class|top80,ridge,ridge10,recent_class,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_resid|top80,ridge,ridge10,recent_resid,80,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_resid|top120,ridge,ridge3,recent_resid,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top120,ridge,ridge10,uniform,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_class|top120,ridge,ridge10,recent_class,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_resid|top120,ridge,ridge10,recent_resid,120,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q2,ridge|logit_newton|bins_te|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
Q2,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
Q2,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
Q2,ridge|logit_newton|bins_te|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
Q2,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
Q2,ridge|logit_newton|bins_te|ridge3|recent_resid|top40,ridge,ridge3,recent_resid,40,0.0,0.6928798566239225,0.6380843693004012,0.0,-1.1102230246251565e-16,0.6562648363636675,0.711513567173958,0.6320549532598854,0.7975184800361131,0.6842455848228304,0.6380843693004012
