target,config_key,model,param_profile,weight_profile,top_k,shrink,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.05,0.5888156482412712,0.6178184760048671,-0.0016092356303565314,-0.0006873954983457331,0.6225480184944977,0.53825263606391,0.627515121600457,0.5908474593649037,0.5738463553003709,0.6178184760048671
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top120,ridge,ridge1,uniform,120,0.02,0.5905530197028173,0.6177316692475477,0.0001281358311895353,-0.0007742022556650463,0.6225707224222382,0.5449856126172611,0.6293986158345923,0.5925886923668172,0.5719225803555884,0.6177316692475477
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.03,0.5892677695601559,0.6177786742648451,-0.0011571143114718074,-0.0007271972383676717,0.622581263683419,0.5403973285247275,0.628714961458511,0.5905609576212361,0.5729575496298455,0.6177786742648451
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.03,0.5895926828373556,0.6177206645467291,-0.0008322010342721731,-0.0007852069564836528,0.6226004955669423,0.5439171915898173,0.6279579941654414,0.5900171615545374,0.572226702235724,0.6177206645467291
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.03,0.5905528032466786,0.6177740802950575,0.0001279193750508556,-0.0007317912081552524,0.6226338777891919,0.5449676198944242,0.6295770320577283,0.591715553469312,0.572566616740686,0.6177740802950575
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.01,0.5899312609828882,0.6178829093068398,-0.0004936228887395533,-0.0006229621963730336,0.6226981926665706,0.5421176295830883,0.6301498284054646,0.5925389172948795,0.5709976509228374,0.6178829093068398
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.02,0.5904241369331961,0.6179618546202558,-7.469384316616257e-07,-0.0005440168829570213,0.6227596279846658,0.5440365423472597,0.6300800244939423,0.5922488910629515,0.5717082177114103,0.6179618546202558
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.05,0.5910539054627669,0.6175673629562805,0.0006290215911392005,-0.0009385085469323373,0.6227607653671882,0.5474116918249751,0.6286967843877389,0.5908581879895902,0.5743955270463788,0.6175673629562805
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.02,0.5896253999403642,0.6179820166152294,-0.0007994839312635005,-0.0005238548879833438,0.6228121152855386,0.5411706821374678,0.6295240398576196,0.5915287360777105,0.5719838170981105,0.6179820166152294
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.03,0.5893976720152818,0.6180319093867949,-0.001027211856345911,-0.0004739621164179253,0.6228249050109078,0.5399928274737066,0.6289362896525988,0.591883113623942,0.5722857707879531,0.6180319093867949
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.02,0.589812954225236,0.6179417257373105,-0.0006119296463916735,-0.0005641457659022464,0.6228253709650623,0.5434215599729724,0.6290103790451866,0.5911427750563111,0.5714859980020339,0.6179417257373105
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top120,ridge,ridge1,recent_class,120,0.01,0.5903614844828322,0.6180494308381496,-6.339938879551532e-05,-0.0004564406650632291,0.6228621282646661,0.5434149494582602,0.6304100138505421,0.5929764960834367,0.5709319041951133,0.6180494308381496
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top120,ridge,ridge1,uniform,120,0.08,0.5928062897309747,0.6166395348995728,0.0023814058593469856,-0.0018663366036399953,0.6229205567669075,0.5562510364610174,0.6248364945177738,0.5911087345189222,0.5783179319768768,0.6166395348995728
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top120,ridge,ridge1,uniform,120,0.01,0.5904466565385763,0.6180928253091668,2.177266694858293e-05,-0.0004130461940460295,0.622922272355697,0.5437907012582954,0.6302869497587806,0.5930281603629135,0.5709933860610618,0.6180928253091668
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.01,0.5899658912963466,0.6181023188457142,-0.00045899257528114745,-0.0004035526574985848,0.6229424235815759,0.5419113278606963,0.6302702827411765,0.592698986737235,0.5709040799162679,0.6181023188457142
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.02,0.5897193699998949,0.6181693321231421,-0.000705513871732788,-0.0003365393800707217,0.6229948990782966,0.540907075221497,0.6296756679441701,0.592418070700609,0.5715370892183559,0.6181693321231421
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top120,ridge,ridge1,recent_resid,120,0.01,0.5903806483979984,0.6182058144508399,-4.423547362930602e-05,-0.00030005705237290403,0.6230506899918364,0.5433186403647037,0.630625027649244,0.5928513055142403,0.5708871902724916,0.6182058144508399
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.01,0.5900110452541524,0.6182243888460531,-0.00041383861747534834,-0.0002814826571596596,0.6230844226095964,0.5419802002823494,0.6303564077366139,0.5925158337153522,0.5710324375236043,0.6182243888460531
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top80,ridge,ridge1,uniform,80,0.01,0.5900898854391163,0.6182034189105273,-0.00033499843251139083,-0.00030245259268546487,0.6230912468654913,0.5430558307588965,0.6300950584665306,0.5923111618440171,0.5707782566525778,0.6182034189105273
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.2,0.5869395537341865,0.6187721738079467,-0.0034853301374412338,0.0002663023047339008,0.6230968122789399,0.5285598196791845,0.6192766946089819,0.5845339307906794,0.5881408397603162,0.6187721738079467
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.01,0.5900617252369204,0.618327301969165,-0.0003631586347073723,-0.00017856953404782328,0.6231860031957955,0.5418514619263588,0.630434267780305,0.5929644486046562,0.570809636934215,0.618327301969165
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top80,ridge,ridge1,recent_class,80,0.03,0.590389313020471,0.6182834259386819,-3.557085115668546e-05,-0.00022244556453088205,0.6232424344939185,0.5468596142423913,0.6283695136091841,0.5902420933270374,0.571939630221778,0.6182834259386819
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top80,ridge,ridge1,recent_class,80,0.02,0.5903425951367584,0.6183179013684452,-8.228873486937349e-05,-0.00018797013476756774,0.6232543535672059,0.54537350957015,0.6292849393050511,0.5912891628163875,0.5712998569390926,0.6183179013684452
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.02,0.5905736145059677,0.6183364760060958,0.00014873063433995526,-0.00016939549711703084,0.6232569685006626,0.5438637739762806,0.629857125303527,0.592620653239619,0.5721412269419043,0.6183364760060958
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.01,0.5904609322783564,0.6184011353576561,3.60484067286615e-05,-0.0001047361455567275,0.6232751252115218,0.5432381746269332,0.6305164978465653,0.5930468407366954,0.5711051993564212,0.6184011353576561
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top80,ridge,ridge1,recent_class,80,0.01,0.590354813932941,0.6183920232084752,-7.006993868674538e-05,-0.00011384829473759517,0.623306267513301,0.5440308939697003,0.6302324435949999,0.5923825816728789,0.570687800171684,0.6183920232084752
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.02,0.5897230605563436,0.6184535485585874,-0.0007018233152841225,-5.232294462542697e-05,0.6233280203833773,0.5407607328377562,0.6297281728678462,0.5918665081702535,0.5719235115750722,0.6184535485585874
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top120,ridge,ridge3,uniform,120,0.01,0.5905031112121826,0.6184167444781529,7.822734055484837e-05,-8.912702505992076e-05,0.6233312573212556,0.5435875839101164,0.6303856612966382,0.593079873561091,0.5710333213407479,0.6184167444781529
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top120,ridge,ridge3,recent_class,120,0.03,0.5907602630200341,0.6183118426182327,0.0003353791484064228,-0.00019402888498010196,0.6233414519323954,0.544690466582373,0.629233924431834,0.5922440039271906,0.5732116257390162,0.6183118426182327
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.03,0.5894100039761098,0.618474620841488,-0.0010148798955179616,-3.125066172482427e-05,0.6233426053825794,0.5397796915341715,0.6290186388869511,0.5910633037656736,0.5728661698009323,0.618474620841488
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.01,0.5900612977144529,0.6184639453586349,-0.00036358615717480003,-4.1926144577875135e-05,0.6233465548617004,0.5417761357385503,0.6304593198976977,0.5926861578066842,0.571002590364603,0.6184639453586349
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top120,ridge,ridge3,uniform,120,0.02,0.5906594605933747,0.6183694605225566,0.00023457672174698185,-0.0001364109806561986,0.6233723320652641,0.5445658984518216,0.6295951380344147,0.5926848640566514,0.5720018370501229,0.6183694605225566
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.01,0.5900985302099975,0.6185044723545707,-0.00032635366163025203,-1.3991486420561472e-06,0.6233951270299551,0.5418958024516918,0.6305132538310964,0.5924730746041039,0.5711760499742715,0.6185044723545707
Q1,ridge|logit_newton|bins_te|ridge1|uniform|top40,ridge,ridge1,uniform,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge1|recent_class|top40,ridge,ridge1,recent_class,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge1|recent_resid|top40,ridge,ridge1,recent_resid,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|uniform|top40,ridge,ridge3,uniform,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_class|top40,ridge,ridge3,recent_class,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge3|recent_resid|top40,ridge,ridge3,recent_resid,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|uniform|top40,ridge,ridge10,uniform,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_class|top40,ridge,ridge10,recent_class,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
Q1,ridge|logit_newton|bins_te|ridge10|recent_resid|top40,ridge,ridge10,recent_resid,40,0.0,0.5904248838716277,0.6185058715032128,0.0,0.0,0.6233982693683049,0.542826510063604,0.6312121035496189,0.5935222474440965,0.5701035275859473,0.6185058715032128
