candidate,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,fold_std,tail3_worst,pseudo_public_logloss,test_abs_delta_mean_vs_anchor,test_up_rate_vs_anchor,test_down_rate_vs_anchor,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,pseudo_Q1,delta_mean_Q1,delta_abs_Q1,up_rate_Q1,pseudo_Q2,delta_mean_Q2,delta_abs_Q2,up_rate_Q2,pseudo_Q3,delta_mean_Q3,delta_abs_Q3,up_rate_Q3,pseudo_S1,delta_mean_S1,delta_abs_S1,up_rate_S1,pseudo_S2,delta_mean_S2,delta_abs_S2,up_rate_S2,pseudo_S3,delta_mean_S3,delta_abs_S3,up_rate_S3,pseudo_S4,delta_mean_S4,delta_abs_S4,up_rate_S4,corr_to_last_guard_0p008_last0.588383_full0.587743,mean_abs_diff_to_last_guard_0p008_last0.588383_full0.587743,corr_to_target_select_public_tight_last0.572477_full0.592635,mean_abs_diff_to_target_select_public_tight_last0.572477_full0.592635,corr_to_02_guarded_targetwise,mean_abs_diff_to_02_guarded_targetwise,selector_score
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__pattern_safe_candidates_20260622__s2down_s4up_noq1_w0p5,0.5942351140164078,0.5871911789868517,-0.0015946370769671647,-0.006091027811482741,0.014478822638897383,0.6224776977907194,0.5897007929921572,0.003511892122746885,0.038857142857142854,0.08057142857142857,0.5919650141719369,0.5813629840216115,0.6224776977907194,0.5887451186331558,0.5871911789868517,0.5992853020335808,1.3322676295501879e-18,1.8873791418627663e-17,0.0,0.6508508077287695,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.559632377179588,-0.020468935042142953,0.020468935042142967,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6387223673178545,0.004114309817085106,0.00411430981708512,0.272,0.9875757613559195,0.017090459041224828,0.9938357151349422,0.005581590919438359,0.9781611108411449,0.01414186485651289,0.5905300908877844
pair_logit_pattern_safe_candidates_20260622__s2down_only_noq1__direction_gated_ablation_20260622__core_plus_q3_w0p25,0.5938503239504431,0.5838322298508121,-0.0019794271429318666,-0.009449976947522365,0.014398687624876325,0.6217300060023145,0.5897117614096296,0.0032914430310201103,0.010857142857142857,0.09314285714285714,0.5915245826751253,0.5818782747274838,0.6217300060023145,0.5906473336026244,0.5838322298508121,0.5999908829404301,-0.007033225710828844,0.0070332257108288625,0.0,0.6508508077287695,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6401286347245729,0.0007622434012160559,0.0007622434012160724,0.012,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5588599966637816,-0.011956206511455746,0.011956206511455762,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6388686932539275,0.0032884255936399816,0.0032884255936399993,0.064,0.9864651678417287,0.018885233852819917,0.9949816027991564,0.004162137659958423,0.9785006233318781,0.014600184532122787,0.590530439081804
pair_logit_public_aware_stack_blend_20260622__target_select_public_tight_logit_anchorblend_w0p65__direction_gated_ablation_20260622__core_q1up_s2tight_s4tight_w0p85,0.5924736464871544,0.5776598786454753,-0.0033561046062206,-0.015622328152859133,0.015085233393790478,0.6202327553607535,0.5896382144786744,0.0046038689352976845,0.12114285714285715,0.09885714285714285,0.5931841635542302,0.5804617362236743,0.6202327553607535,0.5907368706439732,0.5776598786454753,0.5994501036549243,-0.0013080419357782511,0.006303646782203646,0.472,0.6508251786159656,0.001485965935895761,0.001485965935895776,0.068,0.6401044204113161,0.0005734776795997935,0.0005734776795998127,0.012,0.4816076471249873,-0.0008159433112183551,0.0008159433112183854,0.0,0.5589854997897021,-0.017618307712656666,0.01761830771265669,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6387748675202679,0.0054297411255094285,0.0054297411255094475,0.296,0.9867630898455767,0.018295257277484493,0.9984249011845134,0.002344939980813299,0.9722340529022327,0.01578656503311708,0.5905305922164228
pair_logit_direction_gated_ablation_20260622__core_q1down_s2tight_s4tight__pattern_safe_candidates_20260622__q1_s2down_only_w0p5,0.5936897276482573,0.5850751060144577,-0.002140023445117656,-0.008207100783876764,0.014158974862220983,0.6211868025854355,0.5896916907101641,0.0043799518399878865,0.08057142857142857,0.152,0.5908602317922667,0.5812798479818807,0.6211868025854355,0.5905095232566167,0.5850751060144577,0.5998774285523852,-0.003708916837260009,0.01366029657427088,0.5,0.6508508077287695,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5589423983526258,-0.014753954398432316,0.01475395439843233,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6387565036520614,0.002245411907211886,0.002245411907211904,0.064,0.9876947773123049,0.017256178021424297,0.9949375566169042,0.005083510564958457,0.9784088839345642,0.015494402687515724,0.5905310380084748
pair_logit_direction_gated_ablation_20260622__core_plus_q2__direction_gated_ablation_20260622__core_q1up_s2tight_s4tight_w0p5,0.5936047217271555,0.5835474357492817,-0.0022250293662194887,-0.009734771049052737,0.013862587180096418,0.6198087014662937,0.5897370077879385,0.0033647171964683786,0.029142857142857144,0.02,0.5917017387203733,0.5806241201899704,0.6198087014662937,0.5926260098216968,0.5835474357492817,0.5998926430571727,-0.0006424104799640547,0.008728179247099623,0.072,0.6508214147608978,0.0013456828969466291,0.0013456828969466432,0.068,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5589496857900966,-0.00920124910507241,0.009201249105072433,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.639080614222095,0.0042779091261598585,0.004277909126159877,0.064,0.9871730550831483,0.01842888705938019,0.9946511365327259,0.004042197270062342,0.9784385370473737,0.015095725665177574,0.5905310786628373
pair_logit_pattern_safe_candidates_20260622__s2down_s4up_noq1__direction_gated_ablation_20260622__core_q1up_s2tight_s4tight_w0p75,0.5937607383918818,0.5855824378421064,-0.002069012701493178,-0.007699768956228037,0.014489885065412675,0.6218929238517308,0.5896920935462784,0.003820739006762989,0.04914285714285714,0.08057142857142857,0.5914466976220945,0.5807635214462012,0.6218929238517308,0.5896080333528816,0.5855824378421064,0.5993523214758159,0.0020590581918821915,0.002059058191882208,0.072,0.6508508077287695,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5591990971070291,-0.017592427579810197,0.017592427579810208,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390277318270267,0.007093687275648405,0.007093687275648419,0.272,0.9882170401532522,0.016865055962665302,0.994309204436397,0.0048001806486552695,0.9781073446371139,0.01462090270327822,0.5905312099697518
pair_logit_direction_gated_ablation_20260622__core_plus_q2__pattern_safe_candidates_20260622__q1_s2down_only_w0p65,0.5935407776172853,0.5841066487815159,-0.002288973476089695,-0.009175558016818575,0.013845455295658577,0.6200329279817912,0.5897108255681572,0.004297373973805862,0.09028571428571429,0.152,0.5916227874198962,0.5809229704462123,0.6200329279817912,0.5913541978401807,0.5841066487815159,0.6000417664136157,-0.005401282860258674,0.012387776362898513,0.5,0.6508355995969253,0.001745921281815899,0.001745921281815913,0.068,0.6401313821293818,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.4815635303223689,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5588721857331821,-0.013070273754816633,0.013070273754816647,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6388115305480707,0.002877646417109865,0.0028776464171098846,0.064,0.987221276482131,0.017991811460281424,0.9951746266038715,0.0044662808022280735,0.9781913201071308,0.015567898906124015,0.5905320195521543
pair_logit_direction_gated_ablation_20260622__core_q1down_s2tight_s4mid__pattern_safe_candidates_20260622__q1_s2down_only_w0p5,0.5935640865332877,0.584982305084249,-0.002265664560087255,-0.008299901714085456,0.014174400187469013,0.6210300547755792,0.5896886634962132,0.004489794151736947,0.08628571428571429,0.152,0.5907023498539034,0.5809180785568635,0.6210300547755792,0.5906530747557361,0.584982305084249,0.5998774285523852,-0.003708916837260009,0.01366029657427088,0.5,0.6508508077287695,4.440892098500626e-19,1.5543122344752193e-17,0.0,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5589423983526258,-0.014753954398432316,0.01475395439843233,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.638735313154405,0.003014308089455308,0.003014308089455326,0.104,0.9877934320931286,0.017154505195282044,0.9950392450527941,0.004973668253209397,0.9783555145886998,0.01559093098684609,0.5905320773301388
pair_logit_direction_gated_ablation_20260622__core_plus_q2tiny__direction_gated_ablation_20260622__core_q1up_s2tight_s4tight_w0p5,0.5936703324041502,0.5839114069871337,-0.002159418689224757,-0.009370799811200703,0.013904271445318457,0.6202116315246157,0.5897407652394187,0.003212587278820111,0.02057142857142857,0.02,0.591406868022694,0.5810438824600562,0.6202116315246157,0.5921089082172969,0.5839114069871337,0.5998926430571727,-0.0006424104799640547,0.008728179247099623,0.072,0.6508477169212598,0.00028077347340875345,0.00028077347340876857,0.008,0.6401313821293818,-2.4424906541753442e-18,1.3988810110276973e-17,0.0,0.4815635303223689,1.1102230246251566e-19,2.7644553313166398e-17,0.0,0.5589496857900966,-0.00920124910507241,0.009201249105072433,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.639080614222095,0.0042779091261598585,0.004277909126159877,0.064,0.987151790210008,0.018400160082079245,0.9945047546830625,0.00419432718771061,0.9784971557304631,0.014943595747529306,0.5905323564300491
pair_logit_direction_gated_ablation_20260622__core_plus_q2tiny__pattern_safe_candidates_20260622__q1_s2down_only_w0p65,0.5936182582011165,0.5845763544407039,-0.0022114928922585264,-0.00870585235763055,0.013925365324335609,0.6205536819690856,0.5897136048186135,0.004099880413763186,0.08171428571428571,0.152,0.591230816678091,0.5814542748322734,0.6205536819690856,0.5906729170945881,0.5845763544407039,0.6000417664136157,-0.005401282860258674,0.012387776362898513,0.5,0.6508550543501186,0.00036346636151716425,0.00036346636151717894,0.008,0.6401313821293818,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.4815635303223689,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5588721857331821,-0.013070273754816633,0.013070273754816647,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6388115305480707,0.002877646417109865,0.0028776464171098846,0.064,0.9872189461163229,0.01792004785608735,0.9950103906163805,0.004663774362270751,0.9782923803874312,0.015370405346081339,0.5905328694972432
pair_logit_pattern_safe_candidates_20260622__s2down_s4up_noq1__direction_gated_ablation_20260622__core_plus_q3_w0p35,0.5935827372456242,0.5837799479042426,-0.002247013847750834,-0.009502258894091842,0.014525917887516608,0.6216758807818901,0.5896977775656643,0.0036334165889480696,0.04057142857142857,0.09314285714285714,0.5913524695912161,0.5811710497764981,0.6216758807818901,0.5903121817476601,0.5837799479042426,0.5997463950311545,-0.006094838943570245,0.006094838943570262,0.0,0.6508508077287695,1.1102230246251566e-18,1.576516694967722e-17,0.0,0.6401142620985888,0.000667758998495341,0.0006677589984953583,0.012,0.4815635303223689,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5588721857331821,-0.013070273754816633,0.013070273754816647,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6390174778120301,0.005601044425754125,0.0056010444257541415,0.272,0.9870441409878931,0.018276555526425167,0.9952351817451573,0.004011838874938595,0.9783562808981784,0.014751320512692834,0.5905330759577085
pair_logit_public_aware_stack_blend_20260622__target_select_public_tight_logit_anchorblend_w0p65__pattern_safe_candidates_20260622__q1_s2down_only_w0p15,0.593713621027573,0.5834671748009832,-0.0021161300658020243,-0.009815031997351231,0.014672597272498417,0.6220874299522652,0.5896359029918995,0.005478013344142787,0.12514285714285714,0.15314285714285714,0.5916912023051569,0.581467006957044,0.6220874299522652,0.5902039990818028,0.5834671748009832,0.5998349920702895,0.0011607436748003247,0.016067472565827443,0.5,0.6508357684699086,0.0002636663017333036,0.00026366630173332097,0.068,0.6401159643588412,0.0001059059866763119,0.00010590598667633366,0.012,0.4815406333112228,-0.0001356282071491356,0.00013562820714916023,0.0,0.5586274343614599,-0.0209033442850822,0.02090334428508222,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6387767441380187,0.000870076062530985,0.000870076062531,0.296,0.9879306118731248,0.015710005407322605,0.9950690080877834,0.006194018972901625,0.9750077784535971,0.01617444951080125,0.5905338732558487
pair_logit_public_aware_stack_blend_20260622__target_select_public_aggressive_logit_anchorblend_w0p65__pattern_safe_candidates_20260622__q1_s2down_only_w0p75,0.5929081835468217,0.5780007726207667,-0.002921567546553261,-0.015281434177567776,0.015162556669045101,0.6207757887212545,0.5896168302932258,0.005335730899991546,0.13885714285714285,0.15314285714285714,0.5936097360277275,0.5807588143548604,0.6207757887212545,0.5913007745814044,0.5780007726207667,0.5994336513204149,-0.0017491497822295868,0.008973334717464483,0.5,0.6509087624715539,0.0033413787495275953,0.0033413787495276083,0.164,0.6401001988660026,0.0005094462900943933,0.0005094462900944115,0.012,0.48157967381547223,-0.0007143900470189076,0.0007143900470189336,0.0,0.5588874599501477,-0.0195564538936406,0.019556453893640614,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6386882813954325,0.004255112602194721,0.004255112602194738,0.296,0.9871142010421211,0.017946490178265485,0.9979303711770625,0.0035992413130767407,0.9724119048826831,0.016303998087607945,0.5905350300536778
pair_logit_public_aware_stack_blend_20260622__target_select_public_balanced_logit_anchorblend_w0p65__pattern_safe_candidates_20260622__q1_s2down_only_w0p75,0.5929081835468217,0.5780007726207667,-0.002921567546553261,-0.015281434177567776,0.015162556669045101,0.6207757887212545,0.5896168302932258,0.005335730899991546,0.13885714285714285,0.15314285714285714,0.5936097360277275,0.5807588143548604,0.6207757887212545,0.5913007745814044,0.5780007726207667,0.5994336513204149,-0.0017491497822295868,0.008973334717464483,0.5,0.6509087624715539,0.0033413787495275953,0.0033413787495276083,0.164,0.6401001988660026,0.0005094462900943933,0.0005094462900944115,0.012,0.48157967381547223,-0.0007143900470189076,0.0007143900470189336,0.0,0.5588874599501477,-0.0195564538936406,0.019556453893640614,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.6386882813954325,0.004255112602194721,0.004255112602194738,0.296,0.9871142010421211,0.017946490178265485,0.9979303711770625,0.0035992413130767407,0.9724119048826831,0.016303998087607945,0.5905350300536778
pair_logit_direction_gated_ablation_20260622__core_plus_q2tiny__direction_gated_ablation_20260622__core_q1up_s2tight_s4tight_w0p65,0.5936048153830783,0.5838664685911356,-0.002224935710296694,-0.009415738207198876,0.013834747425769057,0.6200529332652448,0.5897461298410483,0.003257080919418572,0.02057142857142857,0.02,0.5914344002646,0.581161433037635,0.6200529332652448,0.591834071793795,0.5838664685911356,0.5999228578397219,-0.003232736043960067,0.00895694184318044,0.072,0.6508550543501186,0.00036346636151716425,0.00036346636151717894,0.008,0.6401313821293818,-2.886579864025407e-18,1.4432899320127036e-17,0.0,0.4815635303223689,-3.219646771412954e-18,2.786659791809143e-17,0.0,0.5589496857900966,-0.009201249105072407,0.009201249105072435,0.0,0.5577197842335565,-3.241851231905457e-17,3.241851231905457e-17,0.0,0.639080614222095,0.004277909126159858,0.0042779091261598776,0.064,0.9868591947037211,0.01865547149827382,0.9946931715169764,0.00381246740883855,0.978396683694027,0.014988089388127767,0.5905355796399194
