candidate,target,mode,success,sources,full_logloss,last_logloss,pseudo_public_logloss
pseudo_simplex_prob_cv0p02_l20p04,S2,prob,True,"{""anchor"": 0.8440917001887696, ""pattern_safe_candidates_20260622/s2down_only_noq1"": 0.0005287197986031012, ""pattern_safe_candidates_20260622/s2down_s4up_noq1"": 0.0005287197986030945, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.051264481890763776, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.05126448189076388, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.05126448189076378, ""pattern_safe_candidates_20260622/q1_s2down_only"": 0.0005287072708665076, ""pattern_safe_candidates_20260622/q1_s2down_s4up"": 0.0005287072708662613}",0.5586506851980939,0.6139846936743205,0.5652348826112465
pseudo_simplex_prob_cv0p02_l20p04,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p02_l20p04,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
pseudo_simplex_prob_cv0p08_l20p002,Q1,prob,True,"{""anchor"": 1.0}",0.5904248838716277,0.6185058715032128,0.5992853020335808
pseudo_simplex_prob_cv0p08_l20p002,Q2,prob,True,"{""anchor"": 1.0}",0.6928798566239225,0.6380843693004014,0.6508508077287695
pseudo_simplex_prob_cv0p08_l20p002,Q3,prob,True,"{""anchor"": 1.0}",0.6626805461282007,0.6346920082407534,0.6401313821293818
pseudo_simplex_prob_cv0p08_l20p002,S1,prob,True,"{""anchor"": 1.0}",0.492352153213852,0.4495444660169762,0.4815635303223689
pseudo_simplex_prob_cv0p08_l20p002,S2,prob,True,"{""anchor"": 0.08337481603732763, ""public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p65"": 0.2004826859664736, ""direction_gated_ablation_20260622/core_plus_q2tiny"": 0.031517705190645506, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4tight"": 0.03151773544589491, ""direction_gated_ablation_20260622/core_plus_q2"": 0.03151770519064567, ""direction_gated_ablation_20260622/core_q1down_s2tight_s4mid"": 0.031517705190645076, ""public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p65"": 0.20048266935752493, ""public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p65"": 0.20048268596647412, ""direction_gated_ablation_20260622/core_plus_q3"": 0.03151770519064505, ""direction_gated_ablation_20260622/core_plus_q2q3"": 0.03151770519064602, ""direction_gated_ablation_20260622/core_q1up_s2tight_s4tight"": 0.031517735445896804, ""direction_gated_ablation_20260622/core_plus_s1"": 0.03151770519064461, ""direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3"": 0.03151770519064519, ""direction_gated_ablation_20260622/core_plus_s1_q2q3"": 0.031517735445890926}",0.5563338595059645,0.5854871240214704,0.5583634735725012
pseudo_simplex_prob_cv0p08_l20p002,S3,prob,True,"{""anchor"": 1.0}",0.5415513745216881,0.6006790249905736,0.5577197842335565
pseudo_simplex_prob_cv0p08_l20p002,S4,prob,True,"{""anchor"": 1.0}",0.630799037604625,0.5886543846409902,0.6388541003020844
