source,target,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,test_abs_delta_mean,test_mean_delta,test_up_rate,test_down_rate,public_risk,rank_score,kept_for_target
direction_gated_ablation_20260622/core_plus_s1_q2q3,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
direction_gated_ablation_20260622/core_plus_s1_q2tiny_q3,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
direction_gated_ablation_20260622/core_q1down_s2mid_s4tight,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
direction_gated_ablation_20260622/core_q1down_s2tight_s4mid,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
direction_gated_ablation_20260622/core_q1down_s2tight_s4tight,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
direction_gated_ablation_20260622/core_q1down_s2wide_s4tight,Q1,0.5839094080509231,0.604293760640053,-0.006515475820704664,-0.014212110863159766,0.00936908344256825,-0.00936908344256825,0.0,0.088,0.00046845417212841253,0.6075729398449519,False
public_aware_stack_blend_20260622/target_select_public_aggressive_logit_anchorblend_w0p8,Q1,0.5851440884829077,0.6058074681215434,-0.005280795388720061,-0.012698403381669388,0.007361272995480503,-0.0036731808865406866,0.472,0.528,0.0003680636497740252,0.6083839136699616,False
public_aware_stack_blend_20260622/target_select_public_balanced_logit_anchorblend_w0p8,Q1,0.5851440884829077,0.6058074681215434,-0.005280795388720061,-0.012698403381669388,0.007361272995480503,-0.0036731808865406866,0.472,0.528,0.0003680636497740252,0.6083839136699616,False
public_aware_stack_blend_20260622/target_select_public_tight_logit_anchorblend_w0p8,Q1,0.5851440884829077,0.6058074681215434,-0.005280795388720061,-0.012698403381669388,0.007361272995480503,-0.0036731808865406866,0.472,0.528,0.0003680636497740252,0.6083839136699616,False
direction_gated_ablation_20260622/core_q1up_s2tight_s4tight,Q1,0.588938404317116,0.606072723225702,-0.0014864795545117548,-0.012433148277510742,0.007757870784079405,0.007757870784079405,0.072,0.0,0.00038789353920397026,0.6087879780001298,True
constrained_target_blend_logit_newton/tradeoff_cap_a0p25,Q1,0.5888558879479348,0.6004250659961831,-0.001568995923692973,-0.01808080550702973,0.027129916123253613,0.0017269252762168526,0.488,0.512,0.0013564958061626808,0.6099205366393219,True
