target,source,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,tail3_worst,tail3_worst_delta_vs_anchor,fold_std,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,selector_score,selection_mode,selector_last_guard,selector_full_cap,selector_alpha,selector_tail_guard
Q1,logit:anchor:0.20+ridge_residual_composite:0.80,0.5888558879479348,0.6004250659961831,-0.001568995923692973,-0.01808080550702973,0.6004250659961831,-0.01808080550702973,0.03088167329191324,0.601669921067337,0.5347988714705882,0.6301211033945321,0.5920096902978088,0.5901676156272486,0.6004250659961831,-0.006089197300450405,tradeoff_cap,0.0,0.004,0.25,
Q2,arith:ridge_residual_full:0.35+ridge_residual_composite:0.20+knn_targetwise_guarded:0.45,0.691728728478578,0.6406354070600994,-0.00115112814534446,0.002551037759698005,0.7952951909150152,-0.0022232891210979266,0.0596280912828627,0.6583535756673586,0.7097640786702806,0.6280192459988881,0.7952951909150152,0.684182445661042,0.6406354070600994,-0.0005133687054199587,tradeoff_cap,0.0,0.004,0.25,
Q3,anchor,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534,0.0,tradeoff_cap,0.0,0.004,0.25,
S1,logit:ridge_residual_composite:0.65+ridge_residual_full:0.35,0.49033199137542244,0.4463336220832885,-0.0020201618384295683,-0.0032108439336877015,0.5270128763977006,-0.0020399497406748957,0.031216453343865615,0.4520271859757268,0.466505058940214,0.4888753333837213,0.5270128763977006,0.522288672325538,0.4463336220832885,-0.0028228728218514937,tradeoff_cap,0.0,0.004,0.25,
S2,logit:ridge_residual_composite:0.35+ridge_residual_full:0.65,0.5528595735987266,0.5880024625061597,-0.007260832090981606,-0.03481286038927367,0.5880024625061597,-0.03481286038927367,0.025107803907066916,0.5943871848353895,0.5745627869508105,0.5221313737770166,0.5307077214514792,0.5495263686223925,0.5880024625061597,-0.015964047188300023,tradeoff_cap,0.0,0.004,0.25,
S3,ridge_residual_full,0.5077276302852942,0.6061629831879853,-0.03382374423639389,0.005483958197411765,0.6061629831879853,0.005483958197411765,0.05726520380813056,0.6213735179888792,0.47125714361397214,0.4861809776849146,0.5392001640813648,0.44496778028119754,0.6061629831879853,-0.03245275468704095,tradeoff_cap,0.0,0.004,0.25,
S4,logit:ridge_residual_composite:0.35+ridge_residual_last:0.65,0.6237139317758099,0.5783394187914295,-0.007085105828815053,-0.010314965849560709,0.6678481152618536,0.007638337187550026,0.04065254653537786,0.5860715777249993,0.6568254214703824,0.570317313551645,0.6413744277287295,0.6678481152618536,0.5783394187914295,-0.00966384729120523,tradeoff_cap,0.0,0.004,0.25,
