target,source,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,tail3_worst,tail3_worst_delta_vs_anchor,fold_std,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,selector_score,selection_mode,selector_last_guard,selector_full_cap,selector_alpha,selector_tail_guard
Q1,logit:ridge_residual_composite:0.80+ridge_residual_full:0.20,0.5892512766796913,0.599612229203973,-0.0011736071919363766,-0.018893642299239843,0.599612229203973,-0.018893642299239843,0.031512197715995144,0.6005218719706511,0.5335001145770412,0.6307955608136483,0.5922117446482648,0.5933680722595084,0.599612229203973,-0.010620428341556298,tradeoff_cap,0.0,0.004,0.5,
Q2,arith:anchor:0.50+ridge_residual_composite:0.50,0.6930387968345394,0.6370558264285305,0.0001589402106169091,-0.001028542871870819,0.7957492452398273,-0.001769234796285879,0.06052025554483921,0.6549105457879079,0.7140463324825792,0.6284656843922785,0.7957492452398273,0.688648361345829,0.6370558264285305,-0.00035533122531850037,tradeoff_cap,0.0,0.004,0.5,
Q3,logit:anchor:0.80+ridge_residual_composite:0.20,0.6627889145898909,0.6344565457464786,0.0001083684616901559,-0.00023546249427486288,0.6959978055428113,0.0004460134662189752,0.03293010649609207,0.644128987705602,0.6947613358035848,0.6727161011929419,0.6959978055428113,0.6138341338388414,0.6344565457464786,-9.362785447275535e-06,tradeoff_cap,0.0,0.004,0.5,
S1,logit:ridge_residual_full:0.20+ridge_residual_last:0.80,0.4909231953256251,0.44485877244269617,-0.0014289578882268894,-0.004685693574280003,0.529158306249156,0.00010548011078059805,0.03241288349002711,0.45081923361082754,0.46711453001103886,0.48870326359742816,0.529158306249156,0.5240509225336454,0.44485877244269617,-0.003771804675366891,tradeoff_cap,0.0,0.004,0.5,
S2,logit:ridge_residual_composite:0.50+ridge_residual_full:0.50,0.5534277457478545,0.5866193823474157,-0.006692659941853751,-0.03619594054801767,0.5866193823474157,-0.03619594054801767,0.024680087344536545,0.5926368408416857,0.5759122897961363,0.5221294902408532,0.5321699326991887,0.5508069545815929,0.5866193823474157,-0.024790630215862586,tradeoff_cap,0.0,0.004,0.5,
S3,ridge_residual_full,0.5077276302852942,0.6061629831879853,-0.03382374423639389,0.005483958197411765,0.6061629831879853,0.005483958197411765,0.05726520380813056,0.6213735179888792,0.47125714361397214,0.4861809776849146,0.5392001640813648,0.44496778028119754,0.6061629831879853,-0.03108176513768801,tradeoff_cap,0.0,0.004,0.5,
S4,logit:ridge_residual_composite:0.35+ridge_residual_last:0.65,0.6237139317758099,0.5783394187914295,-0.007085105828815053,-0.010314965849560709,0.6678481152618536,0.007638337187550026,0.04065254653537786,0.5860715777249993,0.6568254214703824,0.570317313551645,0.6413744277287295,0.6678481152618536,0.5783394187914295,-0.012242588753595407,tradeoff_cap,0.0,0.004,0.5,
