target,source,full_logloss,last_logloss,full_delta_vs_anchor,last_delta_vs_anchor,tail3_worst,tail3_worst_delta_vs_anchor,fold_std,rank_score,fold0_logloss,fold1_logloss,fold2_logloss,fold3_logloss,fold4_logloss,selector_score,selection_mode,selector_last_guard,selector_full_cap,selector_alpha,selector_tail_guard
Q1,logit:ridge_residual_composite:0.35+ridge_residual_full:0.65,0.5882756987108314,0.6030283193180365,-0.0021491851607963186,-0.015477552185176324,0.6030283193180365,-0.015477552185176324,0.031098262082372954,0.6048278382683027,0.5339144128062207,0.6288644652958993,0.5922296764820192,0.5868341779000608,0.6030283193180365,-0.004470817988572767,tradeoff_cap,0.0,0.004,0.15,
Q2,arith:anchor:0.50+ridge_residual_full:0.50,0.6912996218244709,0.6428348266070221,-0.0015802347994515742,0.0047504573066207145,0.7953282787983104,-0.00219020123780278,0.059139431699609,0.660560653731553,0.7075789197649582,0.628340221455209,0.7953282787983104,0.6819343241216338,0.6428348266070221,-0.000867666203458467,tradeoff_cap,0.0,0.004,0.15,
Q3,anchor,0.6626805461282007,0.6346920082407534,0.0,0.0,0.6955517920765923,0.0,0.032781320352747036,0.6442038137020795,0.6945061214538464,0.6727576578357087,0.6955517920765923,0.613734493992541,0.6346920082407534,0.0,tradeoff_cap,0.0,0.004,0.15,
S1,logit:ridge_residual_composite:0.50+ridge_residual_full:0.50,0.48994675932278003,0.44807120506319376,-0.002405393891071972,-0.0014732609537824182,0.5252831778323912,-0.0037696483059842523,0.030059591280005314,0.45352854847806007,0.46600090461753585,0.4891999860825398,0.5252831778323912,0.5206349993785943,0.44807120506319376,-0.0026263830341393345,tradeoff_cap,0.0,0.004,0.15,
S2,logit:ridge_residual_composite:0.20+ridge_residual_full:0.80,0.5524926117173649,0.5897032387480793,-0.007627793972343366,-0.033112084147354115,0.5897032387480793,-0.033112084147354115,0.025625097388648762,0.5964654562067148,0.5733192484343598,0.5222429401950955,0.5293662669678126,0.548606948648814,0.5897032387480793,-0.012594606594446483,tradeoff_cap,0.0,0.004,0.15,
S3,ridge_residual_full,0.5077276302852942,0.6061629831879853,-0.03382374423639389,0.005483958197411765,0.6061629831879853,0.005483958197411765,0.05726520380813056,0.6213735179888792,0.47125714361397214,0.4861809776849146,0.5392001640813648,0.44496778028119754,0.6061629831879853,-0.03300115050678213,tradeoff_cap,0.0,0.004,0.15,
S4,logit:ridge_residual_full:0.65+ridge_residual_last:0.35,0.6228627991834732,0.5819198498851319,-0.007936238421151764,-0.006734534755858279,0.6651406205868665,0.004930842512562927,0.03973331465815517,0.5891462768553113,0.6559923588370922,0.5677042087542636,0.6399649867359105,0.6651406205868665,0.5819198498851319,-0.008946418634530506,tradeoff_cap,0.0,0.004,0.15,
